,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
419,Chris Doering,24,IND,WR,2,0,2,2,12,6.0,0,0,0.0,8,1.0,6.0,100.0,6.0,0,0,0,0,,,,0.0,0.0,2,6.0,12,0,0,
420,Reggie Roby,36,TEN,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,12,0,1,100.0,12,12.0,0.8,0.1,1,12.0,12,0,0,
421,Troy Sadowski,32,PIT,TE,6,0,1,1,12,12.0,0,1,100.0,12,0.2,2.0,100.0,12.0,0,0,0,0,,,,0.0,0.0,1,12.0,12,0,0,
422,Louie Aguiar,31,KAN,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,11,0,1,50.0,6,5.5,0.7,0.1,2,5.5,11,0,0,
423,Kirk Botkin,26,PIT,TE,13,1,2,1,11,11.0,0,1,50.0,11,0.1,0.8,50.0,5.5,0,0,0,0,,,,0.0,0.0,1,11.0,11,0,0,
424,Jeff Brohm,26,SFO,QB,5,0,0,0,0,,0,0,,,0.0,0.0,,,4,11,0,1,25.0,10,2.8,2.2,0.8,4,2.8,11,0,3,
425,Boomer Esiason,36,CIN,QB,7,5,0,0,0,,0,0,,,0.0,0.0,,,8,11,0,1,25.0,8,1.4,1.6,1.1,8,1.4,11,0,1,
426,Marc Logan,32,WAS,RB,15,1,6,3,6,2.0,0,0,0.0,5,0.2,0.4,50.0,1.0,4,5,0,0,0.0,4,1.3,0.3,0.3,7,1.6,11,0,1,
427,Greg Montgomery,33,BAL,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,11,0,1,100.0,11,11.0,0.7,0.1,1,11.0,11,0,0,
428,Joe Aska,25,OAK,RB,7,0,0,0,0,,0,0,,,0.0,0.0,,,12,10,0,1,25.0,4,0.8,1.4,1.7,12,0.8,10,0,0,
429,Mitch Jacoby,24,STL,TE,14,2,3,2,10,5.0,0,1,33.3,10,0.1,0.7,66.7,3.3,0,0,0,0,,,,0.0,0.0,2,5.0,10,0,0,
430,Steve Matthews,27,JAX,QB,2,1,0,0,0,,0,0,,,0.0,0.0,,,1,10,0,1,100.0,10,10.0,5.0,0.5,1,10.0,10,0,1,
431,Will Moore,27,JAX,WR,11,0,1,1,10,10.0,0,0,0.0,10,0.1,0.9,100.0,10.0,0,0,0,0,,,,0.0,0.0,1,10.0,10,0,0,
432,Tremayne Allen,23,CHI,TE,2,0,1,1,9,9.0,0,0,0.0,9,0.5,4.5,100.0,9.0,0,0,0,0,,,,0.0,0.0,1,9.0,9,0,0,
433,Wes Bender,27,NOR,RB,11,0,4,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,5,9,0,0,0.0,6,1.8,0.8,0.5,5,1.8,9,0,1,
434,Dietrich Jells,25,NWE,WR,11,0,2,1,9,9.0,0,0,0.0,9,0.1,0.8,50.0,4.5,0,0,0,0,,,,0.0,0.0,1,9.0,9,0,0,
435,Jon Kitna,25,SEA,QB,3,1,0,0,0,,0,0,,,0.0,0.0,,,10,9,1,2,20.0,8,0.9,3.0,3.3,10,0.9,9,1,1,
436,Kez McCorvey,25,DET,WR,7,0,2,2,9,4.5,0,1,50.0,6,0.3,1.3,100.0,4.5,0,0,0,0,,,,0.0,0.0,2,4.5,9,0,0,
437,Stoney Case,25,ARI,QB,3,1,0,0,0,,0,0,,,0.0,0.0,,,7,8,1,2,28.6,3,1.1,2.7,2.3,7,1.1,8,1,3,
438,Craig Erickson,28,MIA,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,4,8,0,0,25.0,4,2.0,4.0,2.0,4,2.0,8,0,2,
439,Todd Sauerbrun,24,CHI,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,8,0,1,50.0,8,4.0,0.5,0.1,2,4.0,8,0,1,
440,Billy Joe Tolliver,31,2TM,QB,9,1,0,0,0,,0,0,,,0.0,0.0,,,9,7,0,2,22.2,12,0.8,0.8,1.0,9,0.8,7,0,7,
440,Billy Joe Tolliver,31,ATL,QB,6,1,0,0,0,,0,0,,,0.0,0.0,,,7,8,0,2,28.6,12,1.1,1.3,1.2,7,1.1,8,0,6,
440,Billy Joe Tolliver,31,KAN,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,2,-1,0,0,0.0,,-0.5,-0.3,0.7,2,-0.5,-1,0,1,
441,Roderick Lewis,26,TEN,TE,10,1,3,1,7,7.0,0,0,0.0,7,0.1,0.7,33.3,2.3,0,0,0,0,,,,0.0,0.0,1,7.0,7,0,0,
442,Alfred Pupunu,28,SDG,TE,8,1,2,1,7,7.0,0,0,0.0,7,0.1,0.9,50.0,3.5,0,0,0,0,,,,0.0,0.0,1,7.0,7,0,0,
443,Jim Everett,34,SDG,QB,4,1,0,0,0,,0,0,,,0.0,0.0,,,5,6,0,1,40.0,6,1.2,1.5,1.3,5,1.2,6,0,2,
444,James Ritchey,24,TEN,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,1,6,0,0,0.0,6,6.0,6.0,1.0,1,6.0,6,0,0,
445,Steve Stenstrom,26,CHI,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,1,6,0,0,100.0,6,6.0,2.0,0.3,1,6.0,6,0,1,
446,Kelly Holcomb,24,IND,QB,5,1,0,0,0,,0,0,,,0.0,0.0,,,5,5,0,1,20.0,3,1.0,1.0,1.0,5,1.0,5,0,4,
447,DeWayne Dotson,26,MIA,LB,10,2,5,1,4,4.0,0,0,0.0,4,0.1,0.4,20.0,0.8,0,0,0,0,,,,0.0,0.0,1,4.0,4,0,0,
448,John Kidd,36,MIA,P,13,0,0,0,0,,0,0,,,0.0,0.0,,,1,4,0,1,100.0,4,4.0,0.3,0.1,1,4.0,4,0,0,
449,Daimon Shelton,25,JAX,FB,13,0,0,0,0,,0,0,,,0.0,0.0,,,6,4,0,0,0.0,2,0.7,0.3,0.5,6,0.7,4,0,1,
450,Tarik Glenn,21,IND,RG,16,16,1,1,3,3.0,0,0,0.0,3,0.1,0.2,100.0,3.0,0,0,0,0,,,,0.0,0.0,1,3.0,3,0,0,
451,Ronald McKinnon,24,ARI,RLB/MLB,16,16,0,0,0,,0,0,,,0.0,0.0,,,1,3,0,1,100.0,3,3.0,0.2,0.1,1,3.0,3,0,0,
452,Todd Philcox,31,SDG,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,1,3,0,0,0.0,3,3.0,1.5,0.5,1,3.0,3,0,2,
453,Bubby Brister,35,DEN,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,4,2,0,1,25.0,2,0.5,2.0,4.0,4,0.5,2,0,0,
454,Kenyon Cotton,23,BAL,RB,15,0,0,0,0,,0,0,,,0.0,0.0,,,2,2,1,1,50.0,1,1.0,0.1,0.1,2,1.0,2,1,0,
455,Randy Jordan,27,JAX,RB,7,0,0,0,0,,0,0,,,0.0,0.0,,,1,2,0,0,0.0,2,2.0,0.3,0.1,1,2.0,2,0,0,
456,Paul Justin,29,IND,QB,8,4,0,0,0,,0,0,,,0.0,0.0,,,6,2,0,1,16.7,3,0.3,0.3,0.8,6,0.3,2,0,1,
457,Danny Kanell,24,NYG,QB,16,10,0,0,0,,0,0,,,0.0,0.0,,,15,2,0,2,20.0,8,0.1,0.1,0.9,15,0.1,2,0,6,
458,Jeff Lewis,24,DEN,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,5,2,0,0,0.0,5,0.4,0.7,1.7,5,0.4,2,0,0,
459,Terry Mickens,26,GNB,WR,11,0,5,1,2,2.0,1,1,20.0,2,0.1,0.2,20.0,0.4,0,0,0,0,,,,0.0,0.0,1,2.0,2,1,0,
460,Ray Nealy,22,MIA,RB,1,0,0,0,0,,0,0,,,0.0,0.0,,,1,2,0,0,0.0,2,2.0,2.0,1.0,1,2.0,2,0,0,
461,Erik Norgard,32,TEN,G,16,0,1,1,2,2.0,1,1,100.0,2,0.1,0.1,100.0,2.0,0,0,0,0,,,,0.0,0.0,1,2.0,2,1,0,
462,Ed Smith,28,ATL,TE,5,1,3,1,2,2.0,0,0,0.0,2,0.2,0.4,33.3,0.7,0,0,0,0,,,,0.0,0.0,1,2.0,2,0,0,
463,Walter Rasby,25,CAR,TE,14,2,2,1,1,1.0,0,0,0.0,1,0.1,0.1,50.0,0.5,0,0,0,0,,,,0.0,0.0,1,1.0,1,0,0,
464,Mark Rypien,35,STL,QB,5,0,0,0,0,,0,0,,,0.0,0.0,,,1,1,0,0,0.0,1,1.0,0.2,0.2,1,1.0,1,0,0,
465,Zach Wiegert,25,STL,RG,15,15,1,1,1,1.0,0,1,100.0,1,0.1,0.1,100.0,1.0,0,0,0,0,,,,0.0,0.0,1,1.0,1,0,0,
466,Flipper Anderson,32,DEN,WR,4,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
467,Leo Araguz,27,OAK,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
468,Justin Armour,24,PHI,WR,1,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
469,Bradford Banta,27,IND,LS,15,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
470,Bryan Barker,33,JAX,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,"PB,AP-1"
471,Mitch Berger,25,MIN,P,14,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
472,Tony Bland,25,MIN,WR,2,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
473,John Burke,26,NYJ,TE,7,1,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
474,Lyron Cobbins,23,ARI,LB,6,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
475,Andre Coleman,25,PIT,WR,8,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,1,
476,Rob Coons,28,BUF,TE,12,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
477,Ray Crittenden,27,SDG,WR,2,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
478,Charles Dimry,31,PHI,RCB,15,9,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,1,
479,Mike Dulaney,27,CHI,RB,7,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,1,
480,John Friesz,30,SEA,QB,2,1,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.5,1,0.0,0,0,1,
481,Mitchell Galloway,23,BUF,WR,3,0,5,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,1,
482,Scottie Graham,28,CIN,RB,5,0,1,1,1,1.0,0,0,0.0,1,0.2,0.2,100.0,1.0,1,-1,0,0,0.0,-1,-1.0,-0.2,0.2,2,0.0,0,0,0,
483,Rich Griffith,28,JAX,TE,16,1,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
484,Mike Gruttadauria,25,STL,C,14,14,1,1,0,0.0,0,0,0.0,,0.1,0.0,100.0,0.0,0,0,0,0,,,,0.0,0.0,1,0.0,0,0,0,
485,Mercury Hayes,24,NOR,WR,4,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
486,Chris Hetherington,25,IND,FB,16,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
487,Corey Holliday,26,PIT,WR,2,0,3,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
488,Tom Hutton,25,PHI,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
489,Qadry Ismail,27,MIA,WR,3,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
490,Nate Jacquet,22,IND,WR,5,0,3,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,1,
491,Mike Jenkins,23,CIN,WR,4,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
492,Lee Johnson,36,CIN,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,0,
493,Reggie Johnson,29,GNB,TE,4,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
494,Andrew Jordan,25,2TM,TE,4,0,2,1,0,0.0,0,0,0.0,,0.3,0.0,50.0,0.0,0,0,0,0,,,,0.0,0.0,1,0.0,0,0,0,
494,Andrew Jordan,25,MIN,TE,2,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
494,Andrew Jordan,25,TAM,TE,2,0,1,1,0,0.0,0,0,0.0,,0.5,0.0,100.0,0.0,0,0,0,0,,,,0.0,0.0,1,0.0,0,0,0,
495,Trey Junkin,36,ARI,LS,16,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
496,David Klingler,28,OAK,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,1.0,1,0.0,0,0,1,
497,Harper LeBel,34,CHI,TE,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
498,Dexter McCleon,24,STL,DB,16,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
499,Kaipo McGuire,23,IND,WR,3,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
500,Chris Mohr,31,BUF,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
501,Kyle Richardson,24,SEA,P,2,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.5,1,0.0,0,0,1,
502,Sedrick Shaw,24,NWE,RB,1,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
503,Nicky Sualua,22,DAL,RB,10,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
504,Eric Swann,27,ARI,LDT,13,13,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
505,Steve Tasker,35,BUF,WR,14,0,4,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,1,
506,Matt Turk,29,WAS,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,"PB,AP-2"
507,Rich Tylski,26,JAX,RG,13,13,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
508,Ross Verba,24,GNB,LT,16,11,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
509,Tom Nalen,26,DEN,C,16,16,1,1,-1,-1.0,0,0,0.0,-1,0.1,-0.1,100.0,-1.0,0,0,0,0,,,,0.0,0.0,1,-1.0,-1,0,0,PB
510,Mike Cherry,24,NYG,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,1,-2,0,0,0.0,-2,-2.0,-2.0,1.0,1,-2.0,-2,0,0,
511,Dave Krieg,39,TEN,QB,8,0,0,0,0,,0,0,,,0.0,0.0,,,4,-2,0,0,0.0,,-0.5,-0.3,0.5,4,-0.5,-2,0,0,
512,Wade Wilson,38,DAL,QB,7,0,0,0,0,,0,0,,,0.0,0.0,,,6,-2,0,0,0.0,3,-0.3,-0.3,0.9,6,-0.3,-2,0,0,
513,Steve Bono,35,GNB,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,3,-3,0,0,0.0,-1,-1.0,-1.5,1.5,3,-1.0,-3,0,1,
514,Chuck Clements,24,NYJ,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,2,-3,0,0,0.0,-1,-1.5,-3.0,2.0,2,-1.5,-3,0,0,
515,Mike Horan,38,STL,P,10,0,0,0,0,,0,0,,,0.0,0.0,,,1,-3,0,0,0.0,-3,-3.0,-0.3,0.1,1,-3.0,-3,0,0,
516,Scott Zolak,30,NWE,QB,4,0,0,0,0,,0,0,,,0.0,0.0,,,3,-3,0,0,0.0,-1,-1.0,-0.8,0.8,3,-1.0,-3,0,0,
517,Doug Pederson,29,GNB,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,3,-4,0,0,0.0,-1,-1.3,-4.0,3.0,3,-1.3,-4,0,0,
518,Frank Reich,36,DET,QB,6,0,0,0,0,,0,0,,,0.0,0.0,,,4,-4,0,0,0.0,-1,-1.0,-0.7,0.7,4,-1.0,-4,0,0,
519,Steve Walsh,31,TAM,QB,12,0,0,0,0,,0,0,,,0.0,0.0,,,6,-4,0,0,0.0,,-0.7,-0.3,0.5,6,-0.7,-4,0,1,
520,Glenn Foley,27,NYJ,QB,6,2,0,0,0,,0,0,,,0.0,0.0,,,3,-5,0,0,0.0,-1,-1.7,-0.8,0.5,3,-1.7,-5,0,1,
521,Ken Walter,25,CAR,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,-5,0,0,0.0,-5,-5.0,-0.3,0.1,1,-5.0,-5,0,0,
522,Jim Druckenmiller,25,SFO,QB,4,1,0,0,0,,0,0,,,0.0,0.0,,,10,-6,0,2,20.0,2,-0.6,-1.5,2.5,10,-0.6,-6,0,0,
523,Josh Miller,27,PIT,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,-7,0,0,0.0,-7,-7.0,-0.4,0.1,1,-7.0,-7,0,0,
524,Deion Sanders,30,DAL,RCB,13,12,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,1,-11,0,0,0.0,-11,-11.0,-0.8,0.1,1,-11.0,-11,0,1,"PB,AP-1"
525,Dan Marino,36,MIA,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,18,-14,0,0,0.0,1,-0.8,-0.9,1.1,18,-0.8,-14,0,8,
,League Average,,,,,,,,,11.9,,,45.9,,1.4,16.2,57.9,6.9,,,,,43.8,,4.0,8.4,2.1,,7.1,,,,
