,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
422,Chris Doering,26,DEN,WR,3,0,5,3,22,7.3,0,2,60.0,9,1.0,7.3,60.0,4.4,0,0,0,0,,,,0.0,0.0,3,7.3,22,0,0,
423,Ty Hallock,28,CHI,FB,15,4,8,6,22,3.7,0,1,25.0,7,0.4,1.5,75.0,2.8,0,0,0,0,,,,0.0,0.0,6,3.7,22,0,0,
424,Nate Jacquet,24,MIA,WR,13,0,5,1,18,18.0,0,1,20.0,18,0.1,1.4,20.0,3.6,1,4,0,0,100.0,4,4.0,0.3,0.1,2,11.0,22,0,1,
425,Brian Finneran,23,PHI,WR,3,0,4,2,21,10.5,0,1,25.0,11,0.7,7.0,50.0,5.3,0,0,0,0,,,,0.0,0.0,2,10.5,21,0,0,
426,Jermaine Williams,26,OAK,RB,15,0,1,1,20,20.0,0,0,0.0,20,0.1,1.3,100.0,20.0,0,0,0,0,,,,0.0,0.0,1,20.0,20,0,0,
427,D'Wayne Bates,24,CHI,WR,7,1,7,2,19,9.5,0,1,14.3,11,0.3,2.7,28.6,2.7,0,0,0,0,,,,0.0,0.0,2,9.5,19,0,0,
428,Walter Rasby,27,DET,TE,16,6,5,3,19,6.3,1,2,40.0,13,0.2,1.2,60.0,3.8,0,0,0,0,,,,0.0,0.0,3,6.3,19,1,0,
429,Mike Tomczak,37,PIT,QB,16,5,0,0,0,,0,0,,,0.0,0.0,,,16,19,0,4,25.0,17,1.2,1.2,1.0,16,1.2,19,0,3,
430,Charles Woodson,23,OAK,LCB,16,16,1,1,19,19.0,0,1,100.0,19,0.1,1.2,100.0,19.0,0,0,0,0,,,,0.0,0.0,1,19.0,19,0,0,"PB,AP-1"
431,Pete Chryplewicz,25,DET,TE,11,1,2,2,18,9.0,0,0,0.0,13,0.2,1.6,100.0,9.0,0,0,0,0,,,,0.0,0.0,2,9.0,18,0,0,
432,Kevin McKenzie,24,MIA,WR,1,0,3,2,18,9.0,0,0,0.0,13,2.0,18.0,66.7,6.0,0,0,0,0,,,,0.0,0.0,2,9.0,18,0,1,
433,Bubby Brister,37,DEN,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,17,0,1,50.0,17,8.5,8.5,1.0,2,8.5,17,0,0,
434,Alfred Pupunu,30,SDG,TE,8,0,5,4,17,4.3,0,0,0.0,11,0.5,2.1,80.0,3.4,0,0,0,0,,,,0.0,0.0,4,4.3,17,0,0,
435,Damien Robinson,26,TAM,FS,16,16,1,1,17,17.0,0,1,100.0,17,0.1,1.1,100.0,17.0,0,0,0,0,,,,0.0,0.0,1,17.0,17,0,0,
436,Eddie Watson,23,PHI,RB,6,0,0,0,0,,0,0,,,0.0,0.0,,,4,17,0,0,0.0,6,4.3,2.8,0.7,4,4.3,17,0,0,
437,Matt Hasselbeck,24,GNB,QB,16,0,0,0,0,,0,0,,,0.0,0.0,,,6,15,0,1,16.7,13,2.5,0.9,0.4,6,2.5,15,0,1,
438,George Jones,25,CLE,RB,6,0,0,0,0,,0,0,,,0.0,0.0,,,8,15,0,0,0.0,9,1.9,2.5,1.3,8,1.9,15,0,0,
439,Blake Spence,24,NYJ,TE,10,0,6,3,15,5.0,1,1,16.7,9,0.3,1.5,50.0,2.5,0,0,0,0,,,,0.0,0.0,3,5.0,15,1,0,
440,Michael Bates,30,CAR,RB,16,0,1,1,2,2.0,0,0,0.0,2,0.1,0.1,100.0,2.0,3,12,0,1,33.3,12,4.0,0.8,0.2,4,3.5,14,0,1,PB
441,Keith Crawford,29,GNB,DB,3,0,1,1,14,14.0,0,0,0.0,14,0.3,4.7,100.0,14.0,0,0,0,0,,,,0.0,0.0,1,14.0,14,0,0,
442,Troy Smith,22,PHI,WR,1,0,1,1,14,14.0,0,1,100.0,14,1.0,14.0,100.0,14.0,0,0,0,0,,,,0.0,0.0,1,14.0,14,0,0,
443,P.J. Franklin,22,NOR,WR,3,0,4,2,13,6.5,0,1,50.0,8,0.7,4.3,50.0,3.3,1,0,0,0,0.0,,0.0,0.0,0.3,3,4.3,13,0,0,
444,Lee Johnson,38,NWE,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,13,0,1,50.0,13,6.5,0.8,0.1,2,6.5,13,0,0,
445,Jim Kleinsasser,22,MIN,FB,13,7,12,6,13,2.2,0,2,33.3,11,0.5,1.0,50.0,1.1,0,0,0,0,,,,0.0,0.0,6,2.2,13,0,2,
446,Jason Garrett,33,DAL,QB,5,2,0,0,0,,0,0,,,0.0,0.0,,,6,12,0,2,33.3,9,2.0,2.4,1.2,6,2.0,12,0,0,
447,Patrick Hape,25,TAM,TE,15,1,6,5,12,2.4,1,3,50.0,4,0.3,0.8,83.3,2.0,0,0,0,0,,,,0.0,0.0,5,2.4,12,1,0,
448,Ernie Conwell,27,STL,TE,3,0,4,1,11,11.0,0,1,25.0,11,0.3,3.7,25.0,2.8,0,0,0,0,,,,0.0,0.0,1,11.0,11,0,0,
449,Tony Graziani,26,ATL,QB,11,3,0,0,0,,0,0,,,0.0,0.0,,,9,11,0,1,11.1,10,1.2,1.0,0.8,9,1.2,11,0,4,
450,Troy Aikman,33,DAL,QB,14,14,0,0,0,,0,0,,,0.0,0.0,,,21,10,1,7,14.3,7,0.5,0.7,1.5,21,0.5,10,1,8,
451,Elvis Grbac,29,KAN,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,19,10,0,2,0.0,8,0.5,0.6,1.2,19,0.5,10,0,7,
452,Lovett Purnell,27,BAL,TE,2,0,4,2,10,5.0,0,0,0.0,5,1.0,5.0,50.0,2.5,0,0,0,0,,,,0.0,0.0,2,5.0,10,0,0,
453,Tim Lester,31,DAL,RB,5,1,4,2,9,4.5,0,0,0.0,6,0.4,1.8,50.0,2.3,0,0,0,0,,,,0.0,0.0,2,4.5,9,0,0,
454,Jim Miller,28,CHI,QB,5,3,0,0,0,,0,0,,,0.0,0.0,,,3,9,0,1,33.3,9,3.0,1.8,0.6,3,3.0,9,0,4,
455,Alvis Whitted,25,JAX,WR,14,1,4,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,1,9,0,0,0.0,9,9.0,0.6,0.1,1,9.0,9,0,0,
456,Chad Fann,29,SFO,TE,16,3,8,2,8,4.0,0,0,0.0,6,0.1,0.5,25.0,1.0,0,0,0,0,,,,0.0,0.0,2,4.0,8,0,1,
457,Isaac Jones,24,IND,WR,1,1,3,1,8,8.0,0,1,33.3,8,1.0,8.0,33.3,2.7,0,0,0,0,,,,0.0,0.0,1,8.0,8,0,0,
458,Rodrick Monroe,23,ATL,TE,2,0,1,1,8,8.0,0,0,0.0,8,0.5,4.0,100.0,8.0,0,0,0,0,,,,0.0,0.0,1,8.0,8,0,0,
459,Ed Perry,25,MIA,TE,16,1,4,3,8,2.7,1,1,25.0,5,0.2,0.5,75.0,2.0,0,0,0,0,,,,0.0,0.0,3,2.7,8,1,0,
460,Junior Seau,30,SDG,RLB,14,14,4,2,8,4.0,0,0,0.0,6,0.1,0.6,50.0,2.0,0,0,0,0,,,,0.0,0.0,2,4.0,8,0,0,"PB,AP-2,AP DPoY-7"
461,Tom Tupa,33,NYJ,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,8,0,0,50.0,4,4.0,0.5,0.1,2,4.0,8,0,1,"PB,AP-1"
462,Brian Alford,24,NYG,WR,2,0,5,1,7,7.0,1,1,20.0,7,0.5,3.5,20.0,1.4,0,0,0,0,,,,0.0,0.0,1,7.0,7,1,0,
463,John Davis,26,TAM,TE,16,0,2,2,7,3.5,1,1,100.0,6,0.1,0.4,100.0,3.5,0,0,0,0,,,,0.0,0.0,2,3.5,7,1,0,
464,Chris Hetherington,27,CAR,FB,14,0,0,0,0,,0,0,,,0.0,0.0,,,2,7,0,0,0.0,5,3.5,0.5,0.1,2,3.5,7,0,0,
465,Robert Tate,26,MIN,DB,16,1,2,1,3,3.0,0,0,0.0,3,0.1,0.2,50.0,1.5,1,4,0,0,0.0,4,4.0,0.3,0.1,2,3.5,7,0,1,
466,Eric Zeier,27,TAM,QB,2,1,0,0,0,,0,0,,,0.0,0.0,,,3,7,0,2,33.3,8,2.3,3.5,1.5,3,2.3,7,0,1,
467,Bryan Barker,35,JAX,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,6,0,0,0.0,6,6.0,0.4,0.1,1,6.0,6,0,0,
468,Daunte Culpepper,22,MIN,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,3,6,0,1,33.3,9,2.0,6.0,3.0,3,2.0,6,0,1,
469,Mitch Jacoby,26,KAN,TE,5,0,1,1,6,6.0,0,0,0.0,6,0.2,1.2,100.0,6.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,0,0,
470,Kris Mangum,26,CAR,TE,11,0,2,1,6,6.0,0,1,50.0,6,0.1,0.5,50.0,3.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,0,0,
471,Chris Thomas,28,STL,WR,6,0,1,1,6,6.0,0,0,0.0,6,0.2,1.0,100.0,6.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,0,0,
472,Desmond Clark,22,DEN,TE,9,0,1,1,5,5.0,0,0,0.0,5,0.1,0.6,100.0,5.0,0,0,0,0,,,,0.0,0.0,1,5.0,5,0,0,
473,James Hundon,28,CIN,WR,6,0,2,1,5,5.0,0,1,50.0,5,0.2,0.8,50.0,2.5,0,0,0,0,,,,0.0,0.0,1,5.0,5,0,0,
474,Kevin McLeod,25,TAM,FB,7,0,3,2,5,2.5,1,1,33.3,3,0.3,0.7,66.7,1.7,0,0,0,0,,,,0.0,0.0,2,2.5,5,1,0,
475,Jerald Sowell,25,NYJ,FB,16,0,0,0,0,,0,0,,,0.0,0.0,,,3,5,0,1,33.3,3,1.7,0.3,0.2,3,1.7,5,0,0,
476,Mack Strong,28,SEA,FB,14,1,3,1,5,5.0,0,0,0.0,5,0.1,0.4,33.3,1.7,1,0,0,0,0.0,,0.0,0.0,0.1,2,2.5,5,0,0,
477,Iheanyi Uwaezuoke,26,DET,WR,10,0,2,1,5,5.0,0,0,0.0,5,0.1,0.5,50.0,2.5,0,0,0,0,,,,0.0,0.0,1,5.0,5,0,1,
478,Tommy Barnhardt,36,NOR,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,4,0,0,0.0,4,4.0,0.3,0.1,1,4.0,4,0,1,
479,Steve Bush,25,CIN,TE,13,0,1,1,4,4.0,0,0,0.0,4,0.1,0.3,100.0,4.0,0,0,0,0,,,,0.0,0.0,1,4.0,4,0,0,
480,Phil Dawson,24,CLE,K,15,0,0,0,0,,0,0,,,0.0,0.0,,,1,4,1,1,100.0,4,4.0,0.3,0.1,1,4.0,4,1,0,
481,David Dunn,27,CLE,WR,6,0,2,1,4,4.0,0,0,0.0,4,0.2,0.7,50.0,2.0,0,0,0,0,,,,0.0,0.0,1,4.0,4,0,3,
482,Chris Fuamatu-Ma'afala,22,PIT,RB,10,0,0,0,0,,0,0,,,0.0,0.0,,,1,4,0,0,0.0,4,4.0,0.4,0.1,1,4.0,4,0,0,
483,Scott Greene,27,IND,RB,5,0,1,1,4,4.0,0,0,0.0,4,0.2,0.8,100.0,4.0,0,0,0,0,,,,0.0,0.0,1,4.0,4,0,0,
484,Daryl Johnston,33,DAL,RB,1,0,2,1,4,4.0,0,0,0.0,4,1.0,4.0,50.0,2.0,0,0,0,0,,,,0.0,0.0,1,4.0,4,0,0,
485,Dennis McKinley,23,ARI,FB,16,0,2,1,4,4.0,0,0,0.0,4,0.1,0.3,50.0,2.0,0,0,0,0,,,,0.0,0.0,1,4.0,4,0,0,
486,Pat Tillman,23,ARI,DB,16,1,0,0,0,,0,0,,,0.0,0.0,,,1,4,0,1,100.0,4,4.0,0.3,0.1,1,4.0,4,0,1,
487,Craig Yeast,23,CIN,WR,9,0,8,3,20,6.7,0,1,25.0,8,0.3,2.2,37.5,2.5,2,-16,0,0,0.0,-3,-8.0,-1.8,0.2,5,0.8,4,0,2,
488,Orlando Bobo,25,CLE,G,9,1,1,1,3,3.0,0,0,0.0,3,0.1,0.3,100.0,3.0,0,0,0,0,,,,0.0,0.0,1,3.0,3,0,0,
489,Obafemi Ayanbadejo,24,BAL,RB,12,0,1,1,2,2.0,0,0,0.0,2,0.1,0.2,100.0,2.0,0,0,0,0,,,,0.0,0.0,1,2.0,2,0,0,
490,Leon Johnson,25,NYJ,RB,1,0,0,0,0,,0,0,,,0.0,0.0,,,1,2,0,1,100.0,2,2.0,2.0,1.0,1,2.0,2,0,1,
491,Anthony Lynn,31,DEN,RB,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,2,0,0,0.0,1,1.0,0.1,0.1,2,1.0,2,0,0,
492,Rashaan Salaam,25,CLE,RB,2,0,0,0,0,,0,0,,,0.0,0.0,,,1,2,0,0,0.0,2,2.0,1.0,0.5,1,2.0,2,0,0,
493,Ryan Tucker,24,STL,T,16,0,1,1,2,2.0,1,1,100.0,2,0.1,0.1,100.0,2.0,0,0,0,0,,,,0.0,0.0,1,2.0,2,1,0,
494,Mike Bartrum,29,NWE,LS,16,0,1,1,1,1.0,1,1,100.0,1,0.1,0.1,100.0,1.0,0,0,0,0,,,,0.0,0.0,1,1.0,1,1,1,
495,Craig Hentrich,28,TEN,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,1,0,0,0.0,1,0.5,0.1,0.1,2,0.5,1,0,0,
496,Erik Kramer,35,SDG,QB,6,4,0,0,0,,0,0,,,0.0,0.0,,,5,1,0,0,0.0,3,0.2,0.2,0.8,5,0.2,1,0,3,
497,Jeff Lewis,26,CAR,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,4,1,0,0,0.0,4,0.3,0.5,2.0,4,0.3,1,0,0,
498,Scott Mitchell,31,BAL,QB,2,2,0,0,0,,0,0,,,0.0,0.0,,,1,1,0,0,0.0,1,1.0,0.5,0.5,1,1.0,1,0,1,
499,Harold Morrow,26,MIN,FB,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,1,0,0,0.0,5,0.5,0.1,0.1,2,0.5,1,0,0,
500,Neil O'Donnell,33,TEN,QB,8,5,0,0,0,,0,0,,,0.0,0.0,,,19,1,0,1,5.3,4,0.1,0.1,2.4,19,0.1,1,0,5,
501,Marvin Powell,23,NOR,FB,9,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,1,1,0,0,0.0,1,1.0,0.1,0.1,1,1.0,1,0,0,
502,Robert Reed,24,SDG,WR,3,0,1,1,1,1.0,0,0,0.0,1,0.3,0.3,100.0,1.0,0,0,0,0,,,,0.0,0.0,1,1.0,1,0,1,
503,Michael Bankston,29,CIN,RDE,16,9,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
504,Darren Bennett,34,SDG,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,0,
505,Derek Brown,29,ARI,TE,15,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
506,Dan Campbell,23,NYG,TE,12,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
507,Damon Dunn,23,CLE,WR,1,0,2,0,0,,0,0,50.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
508,Antuan Edwards,22,GNB,DB,16,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,1,
509,Jeff Feagles,33,SEA,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,0,0,0,0.0,,0.0,0.0,0.1,2,0.0,0,0,0,
510,Joe Germaine,24,STL,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,3,0,0,0,0.0,,0.0,0.0,1.0,3,0.0,0,0,1,
511,Brian Habib,35,SEA,RG,16,16,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
512,Alvin Harper,31,DAL,WR,2,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
513,Tony Horne,23,STL,WR,12,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,AP-2
514,Desmond Howard,29,GNB,WR,8,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
515,Lenzie Jackson,22,JAX,WR,4,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
516,Levon Kirkland,30,PIT,LILB,16,16,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
517,Chris Mohr,33,BUF,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,0,
518,Marcus Nash,23,2TM,WR,3,1,3,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
518,Marcus Nash,23,DEN,WR,2,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
518,Marcus Nash,23,BAL,WR,1,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
519,Daniel Pope,24,KAN,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
520,Tom Rouen,31,DEN,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,0,
521,Kenny Shedd,28,OAK,WR,12,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
522,Ed Smith,30,PHI,TE,7,1,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
523,Chad Stanley,23,SFO,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,0,
524,Jim Sweeney,37,PIT,T,6,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
525,Mark Thomas,23,NYG,TE,2,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
526,Jerame Tuman,23,PIT,TE,7,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
527,Alex Van Dyke,25,PHI,WR,2,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
528,Rodney Williams,26,OAK,WR,5,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
529,Glenn Foley,29,SEA,QB,3,1,0,0,0,,0,0,,,0.0,0.0,,,3,-1,0,0,0.0,,-0.3,-0.3,1.0,3,-0.3,-1,0,1,
530,Paul Justin,31,STL,QB,10,0,0,0,0,,0,0,,,0.0,0.0,,,5,-1,0,0,0.0,3,-0.2,-0.1,0.5,5,-0.2,-1,0,0,
531,Rodney Peete,33,WAS,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,2,-1,0,0,0.0,,-0.5,-0.3,0.7,2,-0.5,-1,0,0,
532,Alex Van Pelt,29,BUF,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,1,-1,0,0,0.0,-1,-1.0,-1.0,1.0,1,-1.0,-1,0,0,
533,Steve Bono,37,CAR,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,-2,0,0,0.0,-1,-1.0,-1.0,1.0,2,-1.0,-2,0,0,
534,Koy Detmer,26,PHI,QB,1,1,0,0,0,,0,0,,,0.0,0.0,,,2,-2,0,0,0.0,-1,-1.0,-2.0,2.0,2,-1.0,-2,0,0,
535,John Friesz,32,NWE,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,2,-2,0,0,0.0,-1,-1.0,-2.0,2.0,2,-1.0,-2,0,0,
536,Todd Sauerbrun,26,CHI,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,-2,0,0,0.0,-2,-2.0,-0.1,0.1,1,-2.0,-2,0,1,
537,Scott Zolak,32,MIA,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,2,-2,0,0,0.0,-1,-1.0,-2.0,2.0,2,-1.0,-2,0,0,
538,Pete Gonzalez,25,PIT,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,2,-3,0,0,0.0,-1,-1.5,-3.0,2.0,2,-1.5,-3,0,0,
539,Bobby Hoying,27,OAK,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,-3,0,0,0.0,-1,-1.5,-1.5,1.0,2,-1.5,-3,0,0,
540,Zach Wiegert,27,JAX,RG,16,12,1,1,-3,-3.0,0,0,0.0,-3,0.1,-0.2,100.0,-3.0,0,0,0,0,,,,0.0,0.0,1,-3.0,-3,0,0,
541,Scott Covington,23,CIN,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,2,-4,0,0,0.0,-2,-2.0,-1.3,0.7,2,-2.0,-4,0,0,
542,Casey Weldon,30,WAS,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,5,-4,0,0,0.0,,-0.8,-2.0,2.5,5,-0.8,-4,0,1,
543,Dan Marino,38,MIA,QB,11,11,0,0,0,,0,0,,,0.0,0.0,,,6,-6,0,1,0.0,,-1.0,-0.5,0.5,6,-1.0,-6,0,5,
544,Robert Hicks,25,BUF,RT,14,14,1,1,-6,-6.0,0,0,0.0,-6,0.1,-0.4,100.0,-6.0,1,-2,0,0,0.0,-2,-2.0,-0.1,0.1,2,-4.0,-8,0,0,
545,John Jett,31,DET,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,-8,0,0,0.0,,-4.0,-0.5,0.1,2,-4.0,-8,0,1,
546,Josh Miller,29,PIT,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,-9,0,0,0.0,,-4.5,-0.6,0.1,2,-4.5,-9,0,1,
547,Scott Player,30,ARI,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,-18,0,0,0.0,-18,-18.0,-1.1,0.1,1,-18.0,-18,0,0,
,League Average,,,,,,,,,11.8,,,45.5,,1.4,17.1,58.5,6.9,,,,,42.2,,3.9,8.0,2.0,,7.2,,,,
