,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
281,Jeremy Brigham,25,OAK,TE,15,3,19,13,107,8.2,2,8,47.4,19,0.9,7.1,68.4,5.6,0,0,0,0,,,,0.0,0.0,13,8.2,107,2,0,
282,Steve Beuerlein,35,CAR,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,44,106,1,13,31.8,15,2.4,6.6,2.8,44,2.4,106,1,9,
283,Marco Battaglia,27,CIN,TE,16,10,36,13,105,8.1,0,3,25.0,15,0.8,6.6,36.1,2.9,0,0,0,0,,,,0.0,0.0,13,8.1,105,0,0,
284,Ron Dixon,24,NYG,WR,12,0,24,6,92,15.3,1,5,20.8,34,0.5,7.7,25.0,3.8,2,13,0,1,50.0,12,6.5,1.1,0.2,8,13.1,105,1,0,
285,Howard Griffith,33,DEN,FB,14,14,31,16,101,6.3,2,7,41.9,16,1.1,7.2,51.6,3.3,5,4,0,2,40.0,3,0.8,0.3,0.4,21,5.0,105,2,0,
286,Luther Broughton,26,PHI,TE,15,1,18,12,104,8.7,0,8,55.6,21,0.8,6.9,66.7,5.8,0,0,0,0,,,,0.0,0.0,12,8.7,104,0,1,
287,Kevin Dyson,25,TEN,WR,2,2,11,6,104,17.3,1,5,54.5,30,3.0,52.0,54.5,9.5,0,0,0,0,,,,0.0,0.0,6,17.3,104,1,0,
288,Andre Reed,36,WAS,WR,13,0,18,10,103,10.3,1,8,44.4,21,0.8,7.9,55.6,5.7,0,0,0,0,,,,0.0,0.0,10,10.3,103,1,0,
289,Rod Rutledge,25,NWE,TE,16,11,20,15,103,6.9,1,3,50.0,16,0.9,6.4,75.0,5.2,0,0,0,0,,,,0.0,0.0,15,6.9,103,1,0,
290,Michael Westbrook,28,WAS,WR,2,2,13,9,103,11.4,0,7,69.2,21,4.5,51.5,69.2,7.9,0,0,0,0,,,,0.0,0.0,9,11.4,103,0,0,
291,Brian Griese,25,DEN,QB,10,10,0,0,0,,0,0,,,0.0,0.0,,,29,102,1,8,41.4,18,3.5,10.2,2.9,29,3.5,102,1,5,PB
292,Roland Williams,25,STL,TE,16,11,25,11,102,9.3,3,6,32.0,31,0.7,6.4,44.0,4.1,0,0,0,0,,,,0.0,0.0,11,9.3,102,3,0,
293,Mike Cloud,25,KAN,RB,16,4,2,2,16,8.0,0,1,50.0,13,0.1,1.0,100.0,8.0,30,84,1,3,33.3,15,2.8,5.3,1.9,32,3.1,100,1,0,
294,Moe Williams,26,MIN,RB,16,0,7,4,31,7.8,0,1,42.9,12,0.3,1.9,57.1,4.4,23,67,0,4,39.1,10,2.9,4.2,1.4,27,3.6,98,0,0,
295,JaJuan Dawson,23,CLE,WR,2,2,14,9,97,10.8,1,6,57.1,26,4.5,48.5,64.3,6.9,0,0,0,0,,,,0.0,0.0,9,10.8,97,1,0,
296,Chris Calloway,32,NWE,WR,7,2,10,5,95,19.0,0,5,50.0,28,0.7,13.6,50.0,9.5,0,0,0,0,,,,0.0,0.0,5,19.0,95,0,0,
297,James Williams,22,SEA,WR,10,0,16,8,99,12.4,0,6,43.8,18,0.8,9.9,50.0,6.2,1,-5,0,0,0.0,-5,-5.0,-0.5,0.1,9,10.4,94,0,0,
298,Olandis Gary,25,DEN,RB,1,0,4,3,10,3.3,0,0,75.0,7,3.0,10.0,75.0,2.5,13,80,0,5,53.8,25,6.2,80.0,13.0,16,5.6,90,0,0,
299,Randall Cunningham,37,DAL,QB,6,3,0,0,0,,0,0,,,0.0,0.0,,,23,89,1,9,47.8,19,3.9,14.8,3.8,23,3.9,89,1,4,
300,Marlon Barnes,24,CHI,RB,13,0,3,1,7,7.0,0,0,33.3,7,0.1,0.5,33.3,2.3,15,81,0,4,53.3,20,5.4,6.2,1.2,16,5.5,88,0,1,
301,Dez White,21,CHI,WR,15,0,21,10,87,8.7,1,2,19.0,25,0.7,5.8,47.6,4.1,0,0,0,0,,,,0.0,0.0,10,8.7,87,1,1,
302,Champ Bailey,22,WAS,LCB,16,16,5,3,78,26.0,0,3,60.0,42,0.2,4.9,60.0,15.6,1,7,1,1,100.0,7,7.0,0.4,0.1,4,21.3,85,1,0,"PB,AP-2"
303,Rabih Abdullah,25,TAM,RB,12,0,2,2,14,7.0,0,1,50.0,11,0.2,1.2,100.0,7.0,16,70,0,5,43.8,19,4.4,5.8,1.3,18,4.7,84,0,0,
304,Ben Coates,31,BAL,TE,16,9,18,9,84,9.3,0,3,33.3,28,0.6,5.3,50.0,4.7,0,0,0,0,,,,0.0,0.0,9,9.3,84,0,0,
305,Jerald Sowell,26,NYJ,FB,16,0,7,6,84,14.0,0,2,57.1,62,0.4,5.3,85.7,12.0,2,0,0,0,0.0,,0.0,0.0,0.1,8,10.5,84,0,0,
306,Na Brown,23,PHI,WR,14,2,19,9,80,8.9,1,6,47.4,18,0.6,5.7,47.4,4.2,0,0,0,0,,,,0.0,0.0,9,8.9,80,1,0,
307,Mark Campbell,25,CLE,TE,16,10,16,12,80,6.7,1,2,43.8,17,0.8,5.0,75.0,5.0,0,0,0,0,,,,0.0,0.0,12,6.7,80,1,0,
308,Tywan Mitchell,25,ARI,WR,10,1,11,5,80,16.0,0,4,36.4,42,0.5,8.0,45.5,7.3,0,0,0,0,,,,0.0,0.0,5,16.0,80,0,0,
309,Mike Sellers,25,WAS,TE,15,6,11,8,78,9.8,2,6,54.5,24,0.5,5.2,72.7,7.1,1,2,0,1,100.0,2,2.0,0.1,0.1,9,8.9,80,2,0,
310,Chris Howard,25,JAX,RB,2,1,5,3,26,8.7,0,2,40.0,13,1.5,13.0,60.0,5.2,21,52,1,4,38.1,9,2.5,26.0,10.5,24,3.3,78,1,2,
311,Walter Rasby,28,DET,TE,16,8,15,10,78,7.8,1,6,53.3,17,0.6,4.9,66.7,5.2,0,0,0,0,,,,0.0,0.0,10,7.8,78,1,0,
312,Cory Schlesinger,28,DET,FB,16,8,18,12,73,6.1,0,2,44.4,13,0.8,4.6,66.7,4.1,1,3,0,1,100.0,3,3.0,0.2,0.1,13,5.8,76,0,0,
313,Chris Gedney,30,ARI,TE,13,3,16,10,75,7.5,0,5,50.0,24,0.8,5.8,62.5,4.7,0,0,0,0,,,,0.0,0.0,10,7.5,75,0,0,AP CPoY-12
314,Patrick Pass,23,NWE,FB,5,2,8,4,17,4.3,0,0,25.0,15,0.8,3.4,50.0,2.1,18,58,0,2,50.0,11,3.2,11.6,3.6,22,3.4,75,0,0,
315,Trent Dilfer,28,BAL,QB,11,8,1,1,-1,-1.0,0,0,0.0,-1,0.1,-0.1,100.0,-1.0,20,75,0,4,25.0,19,3.8,6.8,1.8,21,3.5,74,0,8,AP CPoY-3
316,Maurice Smith,24,ATL,RB,10,0,1,1,5,5.0,0,0,0.0,5,0.1,0.5,100.0,5.0,19,69,0,5,47.4,16,3.6,6.9,1.9,20,3.7,74,0,0,
317,Bobby Collins,24,BUF,TE,12,2,10,6,72,12.0,0,3,60.0,23,0.5,6.0,60.0,7.2,0,0,0,0,,,,0.0,0.0,6,12.0,72,0,0,
318,Troy Drayton,30,KAN,TE,16,1,9,8,70,8.8,2,5,77.8,21,0.5,4.4,88.9,7.8,0,0,0,0,,,,0.0,0.0,8,8.8,70,2,0,
319,Terry Kirby,30,OAK,RB,2,0,4,3,19,6.3,0,1,50.0,9,1.5,9.5,75.0,4.8,11,51,0,2,27.3,28,4.6,25.5,5.5,14,5.0,70,0,0,
320,Trent Green,30,STL,QB,8,5,0,0,0,,0,0,,,0.0,0.0,,,20,69,1,6,35.0,18,3.5,8.6,2.5,20,3.5,69,1,3,AP CPoY-12
321,Darrin Chiaverini,23,CLE,WR,10,2,22,8,68,8.5,1,4,27.3,18,0.8,6.8,36.4,3.1,0,0,0,0,,,,0.0,0.0,8,8.5,68,1,1,
322,Doug Pederson,32,CLE,QB,11,8,0,0,0,,0,0,,,0.0,0.0,,,18,68,0,4,27.8,15,3.8,6.2,1.6,18,3.8,68,0,4,
323,Kwame Cavil,21,BUF,WR,16,0,8,4,66,16.5,0,3,37.5,39,0.3,4.1,50.0,8.3,0,0,0,0,,,,0.0,0.0,4,16.5,66,0,0,
324,Cory Geason,25,PIT,TE,9,3,4,3,66,22.0,0,2,75.0,36,0.3,7.3,75.0,16.5,0,0,0,0,,,,0.0,0.0,3,22.0,66,0,0,
325,Dan Kreider,23,PIT,FB,10,7,8,5,42,8.4,0,2,50.0,14,0.5,4.2,62.5,5.3,2,24,0,1,50.0,22,12.0,2.4,0.2,7,9.4,66,0,0,
326,Kerry Collins,28,NYG,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,41,65,1,5,19.5,15,1.6,4.1,2.6,41,1.6,65,1,7,AP CPoY-2
327,Gus Frerotte,29,DEN,QB,10,6,0,0,0,,0,0,,,0.0,0.0,,,22,64,1,6,45.5,13,2.9,6.4,2.2,22,2.9,64,1,5,AP CPoY-12
328,Ernie Conwell,28,STL,TE,16,1,9,5,40,8.0,0,3,33.3,17,0.3,2.5,55.6,4.4,2,23,0,1,100.0,17,11.5,1.4,0.1,7,9.0,63,0,0,
329,Andrew Jordan,28,MIN,TE,16,4,15,8,63,7.9,0,2,40.0,12,0.5,3.9,53.3,4.2,0,0,0,0,,,,0.0,0.0,8,7.9,63,0,0,
330,Karsten Bailey,23,SEA,WR,9,0,14,6,62,10.3,1,5,42.9,22,0.7,6.9,42.9,4.4,0,0,0,0,,,,0.0,0.0,6,10.3,62,1,0,
331,Billy Davis,28,BAL,WR,16,1,4,3,62,20.7,0,3,75.0,28,0.2,3.9,75.0,15.5,0,0,0,0,,,,0.0,0.0,3,20.7,62,0,0,
332,Joey Galloway,29,DAL,WR,1,1,12,4,62,15.5,1,4,33.3,22,4.0,62.0,33.3,5.2,0,0,0,0,,,,0.0,0.0,4,15.5,62,1,0,
333,Scott Mitchell,32,CIN,QB,8,5,0,0,0,,0,0,,,0.0,0.0,,,10,61,1,6,60.0,12,6.1,7.6,1.3,10,6.1,61,1,4,
334,Vincent Brisby,29,NYJ,WR,3,1,10,4,60,15.0,0,3,40.0,19,1.3,20.0,40.0,6.0,0,0,0,0,,,,0.0,0.0,4,15.0,60,0,0,
335,Brian Finneran,24,ATL,WR,12,0,14,7,60,8.6,0,3,28.6,14,0.6,5.0,50.0,4.3,0,0,0,0,,,,0.0,0.0,7,8.6,60,0,0,
336,Damon Hodge,23,DAL,WR,8,0,10,4,60,15.0,0,3,40.0,20,0.5,7.5,40.0,6.0,0,0,0,0,,,,0.0,0.0,4,15.0,60,0,0,
337,Brad Johnson,32,WAS,QB,12,11,0,0,0,,0,0,,,0.0,0.0,,,22,58,1,6,27.3,21,2.6,4.8,1.8,22,2.6,58,1,5,
338,Tony Banks,27,BAL,QB,11,8,0,0,0,,0,0,,,0.0,0.0,,,19,57,0,3,31.6,10,3.0,5.2,1.7,19,3.0,57,0,5,
339,Chris Chandler,35,ATL,QB,14,13,1,1,-4,-4.0,0,0,0.0,-4,0.1,-0.3,100.0,-4.0,21,60,0,4,38.1,16,2.9,4.3,1.5,22,2.5,56,0,7,
340,Raymont Harris,30,2TM,RB,4,0,4,4,20,5.0,0,1,25.0,16,1.0,5.0,100.0,5.0,13,36,0,1,46.2,7,2.8,9.0,3.3,17,3.3,56,0,0,
340,Raymont Harris,30,DEN,RB,3,0,2,2,19,9.5,0,1,50.0,16,0.7,6.3,100.0,9.5,10,22,0,0,40.0,6,2.2,7.3,3.3,12,3.4,41,0,0,
340,Raymont Harris,30,NWE,RB,1,0,2,2,1,0.5,0,0,0.0,2,2.0,1.0,100.0,0.5,3,14,0,1,66.7,7,4.7,14.0,3.0,5,3.0,15,0,0,
341,Shyrone Stith,22,JAX,RB,14,0,0,0,0,,0,0,,,0.0,0.0,,,20,55,1,3,35.0,12,2.8,3.9,1.4,20,2.8,55,1,1,
342,Terry Jackson,24,SFO,FB,15,1,5,5,48,9.6,1,4,80.0,16,0.3,3.2,100.0,9.6,5,6,1,2,40.0,3,1.2,0.4,0.3,10,5.4,54,2,0,
343,Ryan Leaf,24,SDG,QB,11,9,0,0,0,,0,0,,,0.0,0.0,,,28,54,0,6,25.0,14,1.9,4.9,2.5,28,1.9,54,0,12,
344,Brian Stablein,30,DET,WR,14,4,12,8,53,6.6,0,3,50.0,11,0.6,3.8,66.7,4.4,0,0,0,0,,,,0.0,0.0,8,6.6,53,0,1,
345,Jeff Robinson,30,STL,TE,16,2,6,5,52,10.4,0,3,66.7,27,0.3,3.3,83.3,8.7,0,0,0,0,,,,0.0,0.0,5,10.4,52,0,0,
346,Michael Bates,31,CAR,RB,16,0,8,5,38,7.6,0,1,25.0,23,0.3,2.4,62.5,4.8,5,13,0,0,40.0,8,2.6,0.8,0.3,10,5.1,51,0,4,PB
347,Robert Brooks,30,DEN,WR,4,0,4,3,51,17.0,0,3,75.0,25,0.8,12.8,75.0,12.8,0,0,0,0,,,,0.0,0.0,3,17.0,51,0,0,
348,Travis McGriff,24,DEN,WR,15,0,8,2,51,25.5,1,1,25.0,43,0.1,3.4,25.0,6.4,0,0,0,0,,,,0.0,0.0,2,25.5,51,1,0,
349,Daimon Shelton,28,JAX,FB,16,9,10,4,48,12.0,0,3,40.0,16,0.3,3.0,40.0,4.8,2,3,0,0,0.0,2,1.5,0.2,0.1,6,8.5,51,0,0,
350,Brock Olivo,24,DET,RB,13,0,4,3,50,16.7,0,3,75.0,19,0.2,3.8,75.0,12.5,0,0,0,0,,,,0.0,0.0,3,16.7,50,0,0,
351,Clif Groce,28,CIN,FB,8,6,13,11,45,4.1,0,2,30.8,14,1.4,5.6,84.6,3.5,3,4,0,1,33.3,5,1.3,0.5,0.4,14,3.5,49,0,0,
352,Casey Crawford,23,CAR,TE,8,0,9,4,47,11.8,1,3,44.4,16,0.5,5.9,44.4,5.2,0,0,0,0,,,,0.0,0.0,4,11.8,47,1,0,
353,Dan Campbell,24,NYG,TE,16,5,13,8,46,5.8,3,5,46.2,13,0.5,2.9,61.5,3.5,0,0,0,0,,,,0.0,0.0,8,5.8,46,3,1,
354,Aaron Stecker,25,TAM,RB,10,0,1,1,15,15.0,0,0,0.0,15,0.1,1.5,100.0,15.0,12,31,0,3,25.0,14,2.6,3.1,1.2,13,3.5,46,0,1,
355,Jeff Thomason,31,PHI,TE,16,5,14,10,46,4.6,5,6,64.3,11,0.6,2.9,71.4,3.3,0,0,0,0,,,,0.0,0.0,10,4.6,46,5,0,
356,Iheanyi Uwaezuoke,27,CAR,WR,11,2,8,4,46,11.5,0,2,37.5,21,0.4,4.2,50.0,5.8,0,0,0,0,,,,0.0,0.0,4,11.5,46,0,0,
357,Marcus Coleman,26,NYJ,RCB,16,16,2,1,45,45.0,1,1,50.0,45,0.1,2.8,50.0,22.5,0,0,0,0,,,,0.0,0.0,1,45.0,45,1,1,
358,Tim Couch,23,CLE,QB,7,7,0,0,0,,0,0,,,0.0,0.0,,,12,45,0,3,25.0,31,3.8,6.4,1.7,12,3.8,45,0,2,
359,Curtis Jackson,27,NWE,WR,5,2,12,5,44,8.8,0,2,41.7,13,1.0,8.8,41.7,3.7,0,0,0,0,,,,0.0,0.0,5,8.8,44,0,1,
360,Daryl Porter,26,BUF,DB,16,0,1,1,44,44.0,0,1,100.0,44,0.1,2.8,100.0,44.0,0,0,0,0,,,,0.0,0.0,1,44.0,44,0,0,
361,Ray Lucas,28,NYJ,QB,7,0,0,0,0,,0,0,,,0.0,0.0,,,6,42,0,2,66.7,17,7.0,6.0,0.9,6,7.0,42,0,2,
362,Donnell Bennett,28,KAN,RB,7,2,2,2,17,8.5,0,1,50.0,13,0.3,2.4,100.0,8.5,27,24,1,7,37.0,6,0.9,3.4,3.9,29,1.4,41,1,0,
363,D'Wayne Bates,25,CHI,WR,5,0,7,4,42,10.5,0,2,28.6,18,0.8,8.4,57.1,6.0,1,-2,0,0,0.0,-2,-2.0,-0.4,0.2,5,8.0,40,0,0,
364,Thabiti Davis,25,NYG,WR,13,0,5,2,40,20.0,0,2,40.0,27,0.2,3.1,40.0,8.0,0,0,0,0,,,,0.0,0.0,2,20.0,40,0,0,
365,Alonzo Mayes,25,CHI,TE,5,3,9,4,40,10.0,0,1,22.2,19,0.8,8.0,44.4,4.4,0,0,0,0,,,,0.0,0.0,4,10.0,40,0,0,
366,Steve Bush,26,CIN,TE,16,0,5,3,39,13.0,0,3,60.0,18,0.2,2.4,60.0,7.8,0,0,0,0,,,,0.0,0.0,3,13.0,39,0,0,
367,Kenny Bynum,26,SDG,RB,14,0,2,2,13,6.5,0,0,50.0,7,0.1,0.9,100.0,6.5,7,26,0,1,28.6,9,3.7,1.9,0.5,9,4.3,39,0,0,
368,Patrick Hape,26,TAM,TE,16,2,13,6,39,6.5,0,1,30.8,13,0.4,2.4,46.2,3.0,0,0,0,0,,,,0.0,0.0,6,6.5,39,0,0,
369,Larry Izzo,26,MIA,LB,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,39,0,0,0.0,39,39.0,2.4,0.1,1,39.0,39,0,1,PB
370,Karl Hankton,30,CAR,WR,16,0,8,4,38,9.5,0,2,37.5,14,0.3,2.4,50.0,4.8,0,0,0,0,,,,0.0,0.0,4,9.5,38,0,0,
371,Tony Horne,24,STL,WR,11,0,7,4,32,8.0,2,2,57.1,18,0.4,2.9,57.1,4.6,2,6,0,1,50.0,9,3.0,0.5,0.2,6,6.3,38,2,3,
372,Jon Witman,28,PIT,FB,6,5,7,5,33,6.6,0,2,57.1,11,0.8,5.5,71.4,4.7,3,5,0,0,0.0,2,1.7,0.8,0.5,8,4.8,38,0,0,
373,Fred McAfee,32,NOR,RB,12,0,0,0,0,,0,0,,,0.0,0.0,,,2,37,0,1,50.0,40,18.5,3.1,0.2,2,18.5,37,0,0,
374,Hunter Goodwin,28,MIA,TE,16,16,13,6,36,6.0,1,2,38.5,9,0.4,2.3,46.2,2.8,0,0,0,0,,,,0.0,0.0,6,6.0,36,1,0,
375,Sheldon Jackson,24,BUF,TE,16,8,8,5,36,7.2,1,3,62.5,12,0.3,2.3,62.5,4.5,0,0,0,0,,,,0.0,0.0,5,7.2,36,1,0,
376,Jeff Lewis,27,CAR,QB,5,0,0,0,0,,0,0,,,0.0,0.0,,,8,36,0,4,37.5,19,4.5,7.2,1.6,8,4.5,36,0,1,
377,Damien Robinson,27,TAM,FS,16,16,1,1,36,36.0,0,1,100.0,36,0.1,2.3,100.0,36.0,0,0,0,0,,,,0.0,0.0,1,36.0,36,0,0,
378,Anthony Wright,24,DAL,QB,4,2,0,0,0,,0,0,,,0.0,0.0,,,12,36,0,1,8.3,19,3.0,9.0,3.0,12,3.0,36,0,3,
379,Shane Matthews,30,CHI,QB,6,5,0,0,0,,0,0,,,0.0,0.0,,,10,35,0,3,50.0,14,3.5,5.8,1.7,10,3.5,35,0,2,
380,Mikhael Ricks,26,SDG,WR,3,1,9,3,35,11.7,0,2,33.3,23,1.0,11.7,33.3,3.9,0,0,0,0,,,,0.0,0.0,3,11.7,35,0,0,
381,Karl Williams,29,TAM,WR,13,0,3,2,35,17.5,0,1,33.3,27,0.2,2.7,66.7,11.7,0,0,0,0,,,,0.0,0.0,2,17.5,35,0,2,
382,Brian Milne,27,NOR,RB,16,2,5,5,33,6.6,1,1,20.0,15,0.3,2.1,100.0,6.6,2,1,0,0,0.0,1,0.5,0.1,0.1,7,4.9,34,1,0,
383,Larry Parker,24,KAN,WR,16,0,4,3,41,13.7,0,2,75.0,27,0.2,2.6,75.0,10.3,1,-7,0,0,0.0,-7,-7.0,-0.4,0.1,4,8.5,34,0,1,
384,David Dunn,28,OAK,WR,15,0,8,4,33,8.3,0,3,37.5,14,0.3,2.2,50.0,4.1,0,0,0,0,,,,0.0,0.0,4,8.3,33,0,0,
385,Lamont Hall,26,NOR,TE,16,5,7,5,33,6.6,1,4,57.1,13,0.3,2.1,71.4,4.7,0,0,0,0,,,,0.0,0.0,5,6.6,33,1,0,
386,Sam Gash,31,BAL,FB,15,4,11,6,30,5.0,1,1,18.2,9,0.4,2.0,54.5,2.7,2,2,0,0,0.0,1,1.0,0.1,0.1,8,4.0,32,1,0,
387,Steve Heiden,24,SDG,TE,15,3,12,6,32,5.3,1,2,33.3,10,0.4,2.1,50.0,2.7,0,0,0,0,,,,0.0,0.0,6,5.3,32,1,0,
388,Alfred Pupunu,31,DET,TE,9,0,3,3,32,10.7,0,1,66.7,17,0.3,3.6,100.0,10.7,0,0,0,0,,,,0.0,0.0,3,10.7,32,0,0,
389,Vinny Testaverde,37,NYJ,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,25,32,0,3,12.0,15,1.3,2.0,1.6,25,1.3,32,0,7,AP CPoY-7
390,Howard Cross,33,NYG,TE,16,11,7,4,30,7.5,0,2,42.9,18,0.3,1.9,57.1,4.3,0,0,0,0,,,,0.0,0.0,4,7.5,30,0,0,
391,Brock Huard,24,SEA,QB,5,4,0,0,0,,0,0,,,0.0,0.0,,,5,29,0,2,80.0,10,5.8,5.8,1.0,5,5.8,29,0,2,
392,Lorenzo Neal,30,TEN,FB,16,6,13,9,31,3.4,2,3,38.5,8,0.6,1.9,69.2,2.4,1,-2,0,0,0.0,-2,-2.0,-0.1,0.1,10,2.9,29,2,0,
393,Reggie Barlow,27,JAX,WR,16,0,4,1,28,28.0,0,1,25.0,28,0.1,1.8,25.0,7.0,0,0,0,0,,,,0.0,0.0,1,28.0,28,0,0,
394,Scott Dragos,25,CHI,TE,9,2,6,4,28,7.0,0,1,66.7,10,0.4,3.1,66.7,4.7,0,0,0,0,,,,0.0,0.0,4,7.0,28,0,0,
395,Troy Hambrick,24,DAL,RB,3,0,0,0,0,,0,0,,,0.0,0.0,,,6,28,0,2,50.0,13,4.7,9.3,2.0,6,4.7,28,0,0,
396,Ron Rivers,29,ATL,RB,6,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,8,27,0,1,37.5,10,3.4,4.5,1.3,8,3.4,27,0,0,
397,Dexter Coakley,28,DAL,RLB,16,16,0,0,0,,0,0,,,0.0,0.0,,,1,26,0,1,100.0,26,26.0,1.6,0.1,1,26.0,26,0,0,
398,Jason Dunn,27,KAN,TE,14,2,2,2,26,13.0,0,1,100.0,20,0.1,1.9,100.0,13.0,0,0,0,0,,,,0.0,0.0,2,13.0,26,0,0,
399,Joel Makovicka,25,ARI,FB,14,10,9,6,18,3.0,0,3,33.3,5,0.4,1.3,66.7,2.0,3,8,0,0,33.3,7,2.7,0.6,0.2,9,2.9,26,0,0,
400,Damon Griffin,24,CIN,WR,8,0,9,2,25,12.5,0,1,22.2,16,0.3,3.1,22.2,2.8,0,0,0,0,,,,0.0,0.0,2,12.5,25,0,0,
401,Nate Jacquet,25,SDG,WR,11,0,3,1,25,25.0,0,0,0.0,25,0.1,2.3,33.3,8.3,0,0,0,0,,,,0.0,0.0,1,25.0,25,0,3,
402,Jeff George,33,WAS,QB,6,5,0,0,0,,0,0,,,0.0,0.0,,,7,24,0,1,42.9,14,3.4,4.0,1.2,7,3.4,24,0,3,
403,Jim Harbaugh,37,SDG,QB,7,5,0,0,0,,0,0,,,0.0,0.0,,,16,24,0,1,12.5,7,1.5,3.4,2.3,16,1.5,24,0,5,
404,Curtis Keaton,24,CIN,RB,6,0,0,0,0,,0,0,,,0.0,0.0,,,6,24,0,1,66.7,8,4.0,4.0,1.0,6,4.0,24,0,0,
405,Jeff Ogden,25,MIA,WR,16,0,3,2,24,12.0,0,2,66.7,12,0.1,1.5,66.7,8.0,0,0,0,0,,,,0.0,0.0,2,12.0,24,0,1,
406,Will Blackwell,25,PIT,WR,5,0,3,2,23,11.5,0,1,66.7,14,0.4,4.6,66.7,7.7,0,0,0,0,,,,0.0,0.0,2,11.5,23,0,0,
407,Harold Shaw,26,NWE,RB,16,0,4,2,11,5.5,0,0,25.0,8,0.1,0.7,50.0,2.8,9,12,0,1,22.2,5,1.3,0.8,0.6,11,2.1,23,0,0,
408,Fred Baxter,29,NYJ,TE,9,6,9,4,22,5.5,2,2,33.3,12,0.4,2.4,44.4,2.4,0,0,0,0,,,,0.0,0.0,4,5.5,22,2,0,
409,Amp Lee,29,PHI,RB,3,0,3,1,20,20.0,0,1,33.3,20,0.3,6.7,33.3,6.7,1,2,0,0,0.0,2,2.0,0.7,0.3,2,11.0,22,0,0,
410,Daniel Pope,25,CIN,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,22,0,1,50.0,22,11.0,1.4,0.1,2,11.0,22,0,1,
411,Tarek Saleh,26,CLE,LB,16,0,2,1,22,22.0,0,1,50.0,22,0.1,1.4,50.0,11.0,0,0,0,0,,,,0.0,0.0,1,22.0,22,0,0,
412,Bubby Brister,38,MIN,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,5,20,0,2,40.0,12,4.0,10.0,2.5,5,4.0,20,0,1,
413,Chris Floyd,25,NWE,RB,11,0,2,1,21,21.0,0,1,50.0,21,0.1,1.9,50.0,10.5,2,-1,0,0,0.0,,-0.5,-0.1,0.2,3,6.7,20,0,0,
414,Moses Moreno,25,SDG,QB,6,2,0,0,0,,0,0,,,0.0,0.0,,,5,20,0,1,40.0,13,4.0,3.3,0.8,5,4.0,20,0,3,
415,Ryan Wetnight,30,GNB,TE,10,0,9,3,20,6.7,0,0,0.0,9,0.3,2.0,33.3,2.2,0,0,0,0,,,,0.0,0.0,3,6.7,20,0,0,
416,Matt Cushing,25,PIT,TE,7,1,5,4,17,4.3,0,0,0.0,5,0.6,2.4,80.0,3.4,0,0,0,0,,,,0.0,0.0,4,4.3,17,0,0,
417,Kurt Warner,29,STL,QB,11,11,0,0,0,,0,0,,,0.0,0.0,,,18,17,0,3,22.2,11,0.9,1.5,1.6,18,0.9,17,0,4,PB
418,Allen Rossum,25,GNB,DB,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,16,0,1,100.0,16,16.0,1.0,0.1,1,16.0,16,0,4,
419,Kyle Turley,25,NOR,RT,16,16,1,1,16,16.0,0,0,0.0,16,0.1,1.0,100.0,16.0,0,0,0,0,,,,0.0,0.0,1,16.0,16,0,0,AP-1
420,David Akers,26,PHI,K,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,15,0,1,100.0,15,15.0,0.9,0.1,1,15.0,15,0,0,
421,Reggie Brown,27,SEA,RB,12,1,4,2,9,4.5,0,1,25.0,6,0.2,0.8,50.0,2.3,3,6,0,1,33.3,3,2.0,0.5,0.3,5,3.0,15,0,0,
422,Spergon Wynn,22,CLE,QB,7,1,0,0,0,,0,0,,,0.0,0.0,,,3,15,0,0,0.0,11,5.0,2.1,0.4,3,5.0,15,0,2,
423,Bobby Brown,23,CLE,WR,6,0,7,2,14,7.0,0,1,14.3,8,0.3,2.3,28.6,2.0,0,0,0,0,,,,0.0,0.0,2,7.0,14,0,0,
424,Deon Dyer,23,MIA,FB,16,1,2,2,14,7.0,0,1,50.0,13,0.1,0.9,100.0,7.0,0,0,0,0,,,,0.0,0.0,2,7.0,14,0,0,
425,Jim Finn,24,IND,FB,16,1,6,4,13,3.3,1,1,16.7,6,0.3,0.8,66.7,2.2,1,1,0,0,0.0,1,1.0,0.1,0.1,5,2.8,14,1,1,
426,Desmond Howard,30,DET,WR,15,0,3,2,14,7.0,0,0,0.0,10,0.1,0.9,66.7,4.7,0,0,0,0,,,,0.0,0.0,2,7.0,14,0,2,PB
427,Glyn Milburn,29,CHI,RB,16,0,3,1,8,8.0,0,0,0.0,8,0.1,0.5,33.3,2.7,1,6,0,0,0.0,6,6.0,0.4,0.1,2,7.0,14,0,4,
