,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
426,Fred Davis,22,WAS,TE,11,2,10,3,27,9.0,0,1,30.0,15,0.3,2.5,30.0,2.7,1,-3,0,0,0.0,-3,-3.0,-0.3,0.1,4,6.0,24,0,0,
427,Sean McHugh,26,PIT,FB,15,3,4,3,24,8.0,0,1,50.0,15,0.2,1.6,75.0,6.0,0,0,0,0,,,,0.0,0.0,3,8.0,24,0,0,
428,Terrelle Smith,30,ARI,FB,15,6,6,2,24,12.0,0,1,33.3,18,0.1,1.6,33.3,4.0,0,0,0,0,,,,0.0,0.0,2,12.0,24,0,0,
429,Isaiah Stanback,24,DAL,WR,8,0,3,2,24,12.0,0,0,0.0,15,0.3,3.0,66.7,8.0,0,0,0,0,,,,0.0,0.0,2,12.0,24,0,0,
430,Pierre Garcon,22,IND,WR,14,0,4,4,23,5.8,0,2,50.0,12,0.3,1.6,100.0,5.8,0,0,0,0,,,,0.0,0.0,4,5.8,23,0,0,
431,Brandon Middleton,27,DET,WR,8,0,3,1,23,23.0,0,1,33.3,23,0.1,2.9,33.3,7.7,0,0,0,0,,,,0.0,0.0,1,23.0,23,0,3,
432,Alvin Pearman,26,JAX,RB,1,0,1,1,23,23.0,1,1,100.0,23,1.0,23.0,100.0,23.0,0,0,0,0,,,,0.0,0.0,1,23.0,23,1,0,
433,Jon Alston,25,OAK,LB,14,4,0,0,0,,0,0,,,0.0,0.0,,,1,22,0,1,100.0,22,22.0,1.6,0.1,1,22.0,22,0,0,
434,Joey Haynos,24,MIA,TE,7,0,4,2,22,11.0,1,1,25.0,19,0.3,3.1,50.0,5.5,0,0,0,0,,,,0.0,0.0,2,11.0,22,1,1,
435,Dan Campbell,32,DET,TE,1,0,1,1,21,21.0,0,1,100.0,21,1.0,21.0,100.0,21.0,0,0,0,0,,,,0.0,0.0,1,21.0,21,0,0,
436,Jake Delhomme,33,CAR,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,20,21,2,2,20.0,12,1.1,1.3,1.3,20,1.1,21,2,5,AP CPoY-2
437,Peyton Manning,32,IND,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,20,21,1,4,25.0,12,1.1,1.3,1.3,20,1.1,21,1,1,"PB,AP-1,AP MVP-1,AP OPoY-2"
438,Brady Quinn,24,CLE,QB,3,3,0,0,0,,0,0,,,0.0,0.0,,,5,21,0,2,40.0,12,4.2,7.0,1.7,5,4.2,21,0,0,
439,Drew Stanton,24,DET,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,3,20,0,1,66.7,15,6.7,6.7,1.0,3,6.7,20,0,0,
440,Daniel Coats,24,CIN,TE,16,4,10,2,19,9.5,0,1,20.0,11,0.1,1.2,20.0,1.9,0,0,0,0,,,,0.0,0.0,2,9.5,19,0,0,
441,Ryan Denney,31,BUF,RDE,16,11,1,1,19,19.0,1,1,100.0,19,0.1,1.2,100.0,19.0,0,0,0,0,,,,0.0,0.0,1,19.0,19,1,0,
442,Jeff Dugan,27,MIN,TE,9,2,2,2,12,6.0,0,1,100.0,9,0.2,1.3,100.0,6.0,4,7,0,4,100.0,2,1.8,0.8,0.4,6,3.2,19,0,0,
443,Chad Jackson,23,DEN,WR,4,0,1,1,19,19.0,0,1,100.0,19,0.3,4.8,100.0,19.0,0,0,0,0,,,,0.0,0.0,1,19.0,19,0,1,
444,Andrew Walter,26,OAK,QB,2,1,0,0,0,,0,0,,,0.0,0.0,,,5,19,0,1,20.0,13,3.8,9.5,2.5,5,3.8,19,0,2,
445,Daniel Wilcox,31,BAL,TE,13,1,7,5,19,3.8,2,2,42.9,8,0.4,1.5,71.4,2.7,0,0,0,0,,,,0.0,0.0,5,3.8,19,2,0,
446,Malcolm Kelly,22,WAS,WR,5,0,11,3,18,6.0,0,1,27.3,7,0.6,3.6,27.3,1.6,0,0,0,0,,,,0.0,0.0,3,6.0,18,0,0,
447,Steve Sanders,26,CLE,WR,5,0,5,1,18,18.0,0,1,20.0,18,0.2,3.6,20.0,3.6,0,0,0,0,,,,0.0,0.0,1,18.0,18,0,0,
448,Matt Turk,40,HOU,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,18,0,1,100.0,18,18.0,1.1,0.1,1,18.0,18,0,1,
449,Chauncey Washington,23,JAX,RB,6,0,1,1,9,9.0,0,1,100.0,9,0.2,1.5,100.0,9.0,4,9,0,1,50.0,6,2.3,1.5,0.7,5,3.6,18,0,0,
450,Mike Cox,23,KAN,FB,16,5,13,8,19,2.4,0,0,0.0,5,0.5,1.2,61.5,1.5,1,-2,0,0,0.0,-2,-2.0,-0.1,0.1,9,1.9,17,0,0,
451,Moran Norris,30,DET,FB,11,8,7,4,16,4.0,0,0,0.0,6,0.4,1.5,57.1,2.3,1,1,0,0,0.0,1,1.0,0.1,0.1,5,3.4,17,0,0,
452,Martin Rucker,23,CLE,TE,5,1,6,2,17,8.5,0,2,33.3,9,0.4,3.4,33.3,2.8,0,0,0,0,,,,0.0,0.0,2,8.5,17,0,0,
453,Luke McCown,27,TAM,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,3,15,0,0,0.0,12,5.0,7.5,1.5,3,5.0,15,0,0,
454,Stephen Spach,26,ARI,TE,9,6,6,2,15,7.5,0,1,33.3,8,0.2,1.7,33.3,2.5,0,0,0,0,,,,0.0,0.0,2,7.5,15,0,0,
455,Danny Ware,23,NYG,RB,6,0,0,0,0,,0,0,,,0.0,0.0,,,2,15,0,1,100.0,9,7.5,2.5,0.3,2,7.5,15,0,0,
456,Sean Ryan,28,2TM,TE,7,1,5,3,15,5.0,0,0,0.0,8,0.4,2.1,60.0,3.0,0,0,0,0,,,,0.0,0.0,3,5.0,15,0,0,
456,Sean Ryan,28,NOR,TE,1,0,2,2,7,3.5,0,0,0.0,5,2.0,7.0,100.0,3.5,0,0,0,0,,,,0.0,0.0,2,3.5,7,0,0,
456,Sean Ryan,28,SFO,TE,6,1,3,1,8,8.0,0,0,0.0,8,0.2,1.3,33.3,2.7,0,0,0,0,,,,0.0,0.0,1,8.0,8,0,0,
457,Michael Bennett,30,TAM,RB,5,0,1,1,2,2.0,0,0,0.0,2,0.2,0.4,100.0,2.0,7,12,0,0,0.0,4,1.7,2.4,1.4,8,1.8,14,0,0,
458,Mario Manningham,22,NYG,WR,7,0,6,4,26,6.5,0,2,50.0,11,0.6,3.7,66.7,4.3,1,-12,0,0,0.0,-12,-12.0,-1.7,0.1,5,2.8,14,0,0,
459,Charles Ali,24,CLE,RB,15,4,6,4,13,3.3,0,1,16.7,12,0.3,0.9,66.7,2.2,0,0,0,0,,,,0.0,0.0,4,3.3,13,0,0,
460,Jesse Chatman,29,NYJ,RB,3,0,2,2,5,2.5,0,0,0.0,3,0.7,1.7,100.0,2.5,5,8,0,1,20.0,5,1.6,2.7,1.7,7,1.9,13,0,0,
461,Damon Huard,35,KAN,QB,5,3,0,0,0,,0,0,,,0.0,0.0,,,4,13,0,1,25.0,15,3.3,2.6,0.8,4,3.3,13,0,3,
462,Brian Clark,25,TAM,WR,9,0,2,1,12,12.0,0,1,50.0,12,0.1,1.3,50.0,6.0,0,0,0,0,,,,0.0,0.0,1,12.0,12,0,0,
463,Jason Davis,25,CHI,RB,5,3,3,1,12,12.0,0,1,33.3,12,0.2,2.4,33.3,4.0,1,0,0,0,0.0,,0.0,0.0,0.2,2,6.0,12,0,0,
464,Jacob Tamme,23,IND,TE,12,0,5,3,12,4.0,0,1,20.0,6,0.3,1.0,60.0,2.4,0,0,0,0,,,,0.0,0.0,3,4.0,12,0,0,
465,Ahmad Carroll,25,NYJ,DB,16,0,1,0,11,,0,0,0.0,11,0.0,0.7,0.0,11.0,0,0,0,0,,,,0.0,0.0,0,,11,0,1,
466,Tim Castille,24,ARI,RB,14,0,4,4,11,2.8,0,0,0.0,5,0.3,0.8,100.0,2.8,0,0,0,0,,,,0.0,0.0,4,2.8,11,0,0,
467,Nick Goings,30,CAR,RB,16,0,3,3,1,0.3,0,0,0.0,3,0.2,0.1,100.0,0.3,9,10,0,0,0.0,4,1.1,0.6,0.6,12,0.9,11,0,0,
468,Nate Lawrie,27,CIN,TE,8,3,4,2,11,5.5,0,0,0.0,7,0.3,1.4,50.0,2.8,0,0,0,0,,,,0.0,0.0,2,5.5,11,0,0,
469,Marques Tuiasosopo,29,OAK,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,11,0,1,50.0,11,5.5,5.5,1.0,2,5.5,11,0,2,
470,Deon Anderson,25,DAL,FB,14,5,3,2,7,3.5,1,1,66.7,6,0.1,0.5,66.7,2.3,2,3,0,0,0.0,3,1.5,0.2,0.1,4,2.5,10,1,0,
471,David Carr,29,NYG,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,8,10,0,0,12.5,7,1.3,3.3,2.7,8,1.3,10,0,0,
472,Eli Manning,27,NYG,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,20,10,1,3,25.0,13,0.5,0.6,1.3,20,0.5,10,1,5,PB
473,Matt Schobel,30,PHI,TE,5,1,3,2,10,5.0,0,0,0.0,5,0.4,2.0,66.7,3.3,0,0,0,0,,,,0.0,0.0,2,5.0,10,0,0,
474,Marques Hagans,26,KAN,WR,2,0,2,1,7,7.0,0,1,50.0,7,0.5,3.5,50.0,3.5,1,2,0,0,0.0,2,2.0,1.0,0.5,2,4.5,9,0,0,
475,Roy Hall,25,IND,WR,4,0,4,1,9,9.0,0,1,25.0,9,0.3,2.3,25.0,2.3,0,0,0,0,,,,0.0,0.0,1,9.0,9,0,0,
476,Sam Koch,26,BAL,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,9,0,1,100.0,9,9.0,0.6,0.1,1,9.0,9,0,0,
477,Antrel Rolle,26,ARI,FS,16,16,1,1,9,9.0,0,1,100.0,9,0.1,0.6,100.0,9.0,0,0,0,0,,,,0.0,0.0,1,9.0,9,0,0,
478,Craig Stevens,24,TEN,TE,16,2,2,1,9,9.0,0,0,0.0,9,0.1,0.6,50.0,4.5,0,0,0,0,,,,0.0,0.0,1,9.0,9,0,0,
479,Olaniyi Sobomehin,24,NOR,RB,1,0,3,2,8,4.0,0,1,33.3,10,2.0,8.0,66.7,2.7,0,0,0,0,,,,0.0,0.0,2,4.0,8,0,1,
480,Jim Sorgi,28,IND,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,5,8,0,1,20.0,12,1.6,8.0,5.0,5,1.6,8,0,0,
481,Rock Cartwright,29,WAS,FB,16,0,1,1,-7,-7.0,0,0,0.0,-7,0.1,-0.4,100.0,-7.0,5,14,0,0,0.0,7,2.8,0.9,0.3,6,1.2,7,0,0,
482,Gus Frerotte,37,MIN,QB,11,11,0,0,0,,0,0,,,0.0,0.0,,,19,7,1,3,21.1,5,0.4,0.6,1.7,19,0.4,7,1,4,
483,Byron Leftwich,28,PIT,QB,5,0,0,0,0,,0,0,,,0.0,0.0,,,4,7,1,1,25.0,8,1.8,1.4,0.8,4,1.8,7,1,0,
484,Brian Leonard,24,STL,RB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,7,0,0,0.0,5,3.5,3.5,1.0,2,3.5,7,0,0,
485,Thomas Tapeh,28,MIN,FB,2,1,3,1,7,7.0,0,0,0.0,7,0.5,3.5,33.3,2.3,0,0,0,0,,,,0.0,0.0,1,7.0,7,0,0,
486,Paul Williams,25,TEN,WR,5,0,3,1,7,7.0,0,1,33.3,7,0.2,1.4,33.3,2.3,0,0,0,0,,,,0.0,0.0,1,7.0,7,0,0,
487,Dallas Baker,26,PIT,WR,8,0,2,1,6,6.0,0,0,0.0,6,0.1,0.8,50.0,3.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,0,0,
488,Keith Ellison,24,BUF,LLB,16,14,0,0,0,,0,0,,,0.0,0.0,,,1,6,0,1,100.0,6,6.0,0.4,0.1,1,6.0,6,0,0,
489,Matt Leinart,25,ARI,QB,4,0,0,0,0,,0,0,,,0.0,0.0,,,4,5,0,1,25.0,8,1.3,1.3,1.0,4,1.3,5,0,2,
490,Xavier Omon,23,BUF,RB,2,0,0,0,0,,0,0,,,0.0,0.0,,,6,5,0,1,16.7,2,0.8,2.5,3.0,6,0.8,5,0,0,
491,Allen Rossum,33,SFO,DB,13,1,1,1,4,4.0,0,0,100.0,4,0.1,0.3,100.0,4.0,1,1,1,1,100.0,1,1.0,0.1,0.1,2,2.5,5,1,0,
492,Drew Bennett,30,STL,WR,1,0,1,1,4,4.0,0,0,0.0,4,1.0,4.0,100.0,4.0,0,0,0,0,,,,0.0,0.0,1,4.0,4,0,0,
493,Levi Brown,24,ARI,RT,16,16,1,1,4,4.0,0,0,0.0,4,0.1,0.3,100.0,4.0,0,0,0,0,,,,0.0,0.0,1,4.0,4,0,0,
494,Matt Flynn,23,GNB,QB,7,0,0,0,0,,0,0,,,0.0,0.0,,,4,4,0,1,25.0,6,1.0,0.6,0.6,4,1.0,4,0,1,
495,Trent Green,38,STL,QB,3,1,0,0,0,,0,0,,,0.0,0.0,,,3,4,0,1,33.3,3,1.3,1.3,1.0,3,1.3,4,0,0,
496,Rex Grossman,28,CHI,QB,4,1,0,0,0,,0,0,,,0.0,0.0,,,3,4,2,3,100.0,2,1.3,1.0,0.8,3,1.3,4,2,0,
497,Jordan Palmer,24,CIN,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,1,4,0,0,100.0,4,4.0,1.3,0.3,1,4.0,4,0,0,
498,Eric Weems,23,ATL,WR,6,0,1,1,4,4.0,0,0,0.0,4,0.2,0.7,100.0,4.0,0,0,0,0,,,,0.0,0.0,1,4.0,4,0,0,
499,Casey Cramer,26,MIA,RB-TE,9,2,2,2,3,1.5,1,1,50.0,2,0.2,0.3,100.0,1.5,0,0,0,0,,,,0.0,0.0,2,1.5,3,1,0,
500,Samkon Gado,26,STL,RB,1,0,1,1,-1,-1.0,0,0,0.0,-1,1.0,-1.0,100.0,-1.0,2,4,0,0,0.0,3,2.0,4.0,2.0,3,1.0,3,0,0,
501,Chris Henry,23,TEN,RB,1,0,0,0,0,,0,0,,,0.0,0.0,,,1,3,0,0,0.0,3,3.0,3.0,1.0,1,3.0,3,0,0,
502,Buck Ortega,27,NOR,TE,11,1,3,1,3,3.0,0,0,0.0,3,0.1,0.3,33.3,1.0,0,0,0,0,,,,0.0,0.0,1,3.0,3,0,0,
503,Kelley Washington,29,NWE,WR,10,0,2,1,3,3.0,0,1,50.0,3,0.1,0.3,50.0,1.5,0,0,0,0,,,,0.0,0.0,1,3.0,3,0,0,
504,Bruce Gradkowski,25,CLE,QB,2,1,0,0,0,,0,0,,,0.0,0.0,,,1,2,0,0,0.0,2,2.0,1.0,0.5,1,2.0,2,0,0,
505,Kevin Kolb,24,PHI,QB,6,0,0,0,0,,0,0,,,0.0,0.0,,,13,2,0,0,0.0,8,0.2,0.3,2.2,13,0.2,2,0,0,
506,Jerome Simpson,22,CIN,WR,6,1,3,1,2,2.0,0,0,0.0,2,0.2,0.3,33.3,0.7,0,0,0,0,,,,0.0,0.0,1,2.0,2,0,0,
507,Todd Herremans,26,PHI,LG,16,15,1,1,1,1.0,1,1,100.0,1,0.1,0.1,100.0,1.0,0,0,0,0,,,,0.0,0.0,1,1.0,1,1,0,
508,Lorenzo Alexander,25,WAS,LB,15,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
509,Gary Barnidge,23,CAR,TE,15,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
510,Eric Bassey,25,STL,DB,10,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
511,Earl Bennett,21,CHI,WR,10,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
512,Mitch Berger,36,PIT,P,13,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,0,
513,Terrance Copper,26,2TM,WR,7,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
513,Terrance Copper,26,NOR,WR,5,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
513,Terrance Copper,26,BAL,WR,2,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
514,Tyson DeVree,24,NWE,TE,2,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
515,Ken Dorsey,27,CLE,QB,4,3,0,0,0,,0,0,,,0.0,0.0,,,2,0,0,0,0.0,,0.0,0.0,0.5,2,0.0,0,0,2,
516,Brandon Fields,24,MIA,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,0,
517,Derrick Frost,28,GNB,P,12,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
518,Adam Jennings,26,2TM,WR,14,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,4,
518,Adam Jennings,26,ATL,WR,7,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,3,
518,Adam Jennings,26,DET,WR,7,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,1,
519,Eddie Kennison,35,STL,WR,3,1,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
520,Jordan Kent,24,SEA,WR,9,1,7,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
521,Dan Kreider,31,STL,FB,11,4,5,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,0,
522,Shane Lechler,32,OAK,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,"PB,AP-1"
523,John Madsen,25,OAK,WR,4,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
524,Jeb Putzier,29,SEA,TE,6,1,4,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
525,Darrell Reid,26,IND,DE,16,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
526,Dominique Rodgers-Cromartie,22,ARI,RCB,16,11,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,1,
527,Cliff Russell,29,DEN,WR,2,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
528,Matthew Slater,23,NWE,WR,14,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,2,
529,Justin Smiley,27,MIA,LG,12,12,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
530,Marcus Smith,23,BAL,WR,7,0,4,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
531,Todd Watkins,25,OAK,WR,8,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
532,Drew Brees,29,NOR,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,22,-1,0,4,22.7,9,0.0,-0.1,1.4,22,0.0,-1,0,6,"PB,AP-2,AP OPoY-1"
533,Brian Griese,33,TAM,QB,5,5,0,0,0,,0,0,,,0.0,0.0,,,5,-1,0,1,20.0,3,-0.2,-0.2,1.0,5,-0.2,-1,0,1,
534,Brad Johnson,40,DAL,QB,16,3,0,0,0,,0,0,,,0.0,0.0,,,2,-1,0,0,0.0,,-0.5,-0.1,0.1,2,-0.5,-1,0,1,
535,Corey McIntyre,29,BUF,FB,11,2,3,2,-1,-0.5,0,0,0.0,,0.2,-0.1,66.7,-0.3,0,0,0,0,,,,0.0,0.0,2,-0.5,-1,0,0,
536,Darrelle Revis,23,NYJ,LCB,16,16,1,0,-1,,0,0,0.0,-1,0.0,-0.1,0.0,-1.0,0,0,0,0,,,,0.0,0.0,0,,-1,0,0,PB
537,Jackie Battle,25,KAN,RB,9,0,1,1,-2,-2.0,0,0,0.0,-2,0.1,-0.2,100.0,-2.0,0,0,0,0,,,,0.0,0.0,1,-2.0,-2,0,0,
538,Charlie Johnson,24,IND,LG/LT,16,16,1,1,-2,-2.0,0,0,0.0,-2,0.1,-0.1,100.0,-2.0,0,0,0,0,,,,0.0,0.0,1,-2.0,-2,0,0,
539,Kurt Warner,37,ARI,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,18,-2,0,1,5.6,11,-0.1,-0.1,1.1,18,-0.1,-2,0,11,"PB,AP MVP-7,AP CPoY-4"
540,Kellen Clemens,25,NYJ,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,3,-3,0,0,0.0,-1,-1.0,-1.5,1.5,3,-1.0,-3,0,0,
541,Dennis Dixon,23,PIT,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,2,-3,0,0,0.0,-1,-1.5,-3.0,2.0,2,-1.5,-3,0,0,
542,Cleo Lemon,29,JAX,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,-3,0,0,0.0,-1,-1.5,-1.5,1.0,2,-1.5,-3,0,0,
543,Josh McCown,29,CAR,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,4,-3,0,0,0.0,,-0.8,-1.5,2.0,4,-0.8,-3,0,0,
544,Cecil Sapp,30,HOU,RB,12,0,0,0,0,,0,0,,,0.0,0.0,,,2,-3,0,0,0.0,,-1.5,-0.3,0.2,2,-1.5,-3,0,0,
545,Samson Satele,24,MIA,C,16,16,1,0,-3,,0,0,0.0,-3,0.0,-0.2,0.0,-3.0,0,0,0,0,,,,0.0,0.0,0,,-3,0,0,
546,Craig Hentrich,37,TEN,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,-6,0,0,0.0,,-3.0,-0.4,0.1,2,-3.0,-6,0,1,
547,Kevin O'Connell,23,NWE,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,3,-6,0,0,0.0,-2,-2.0,-3.0,1.5,3,-2.0,-6,0,0,
548,Chris Kluwe,27,MIN,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,-7,0,0,0.0,-7,-7.0,-0.4,0.1,1,-7.0,-7,0,1,
549,Pete Kendall,35,WAS,LG,16,16,1,1,-9,-9.0,0,0,0.0,-9,0.1,-0.6,100.0,-9.0,0,0,0,0,,,,0.0,0.0,1,-9.0,-9,0,1,
,League Average,,,,,,,,,11.4,,,48.7,,1.6,17.7,61.9,7.1,,,,,44.9,,4.2,9.1,2.2,,7.2,,,,
