,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
279,Matt Hasselbeck,28,SEA,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,36,125,2,10,38.9,18,3.5,7.8,2.3,36,3.5,125,2,4,PB
280,Jeremi Johnson,23,CIN,FB,16,13,20,15,82,5.5,1,4,40.0,16,0.9,5.1,75.0,4.1,15,41,1,5,46.7,12,2.7,2.6,0.9,30,4.1,123,2,0,
281,Quentin McCord,25,ATL,WR,9,2,24,9,121,13.4,0,6,25.0,33,1.0,13.4,37.5,5.0,2,2,0,0,0.0,1,1.0,0.2,0.2,11,11.2,123,0,0,
282,Verron Haynes,24,PIT,RB,12,0,10,7,57,8.1,0,2,30.0,13,0.6,4.8,70.0,5.7,20,63,0,3,30.0,15,3.2,5.3,1.7,27,4.4,120,0,2,
283,Reche Caldwell,24,SDG,WR,9,4,34,8,80,10.0,0,4,17.6,15,0.9,8.9,23.5,2.4,5,39,0,2,60.0,14,7.8,4.3,0.6,13,9.2,119,0,0,
284,Jameel Cook,24,TAM,FB,14,8,30,20,120,6.0,1,8,36.7,19,1.4,8.6,66.7,4.0,1,-1,0,0,0.0,-1,-1.0,-0.1,0.1,21,5.7,119,1,0,
285,Joe Jurevicius,29,TAM,WR,5,2,24,12,118,9.8,2,9,41.7,22,2.4,23.6,50.0,4.9,0,0,0,0,,,,0.0,0.0,12,9.8,118,2,0,
286,Aaron Walker,23,SFO,TE,16,2,13,8,116,14.5,1,7,61.5,26,0.5,7.3,61.5,8.9,0,0,0,0,,,,0.0,0.0,8,14.5,116,1,0,
287,Karl Williams,32,TAM,WR,13,0,17,7,114,16.3,0,5,41.2,43,0.5,8.8,41.2,6.7,1,2,0,0,0.0,2,2.0,0.2,0.1,8,14.5,116,0,0,
288,Jim Finn,27,NYG,FB,15,9,20,14,115,8.2,0,5,50.0,27,0.9,7.7,70.0,5.8,0,0,0,0,,,,0.0,0.0,14,8.2,115,0,0,
289,Jon Kitna,31,CIN,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,38,113,0,7,28.9,15,3.0,7.1,2.4,38,3.0,113,0,9,AP CPoY-1
290,Jerame Tuman,27,PIT,TE,16,12,19,12,113,9.4,0,4,47.4,23,0.8,7.1,63.2,5.9,0,0,0,0,,,,0.0,0.0,12,9.4,113,0,0,
291,Reggie Swinton,28,2TM,WR,12,1,16,9,100,11.1,0,7,50.0,25,0.8,8.3,56.3,6.3,3,11,0,0,33.3,9,3.7,0.9,0.3,12,9.3,111,0,4,
291,Reggie Swinton,28,DAL,WR,1,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
291,Reggie Swinton,28,DET,WR,11,1,15,9,100,11.1,0,7,53.3,25,0.8,9.1,60.0,6.7,3,11,0,0,33.3,9,3.7,1.0,0.3,12,9.3,111,0,4,
292,Donald Lee,23,MIA,TE,16,5,11,7,110,15.7,1,5,54.5,25,0.4,6.9,63.6,10.0,0,0,0,0,,,,0.0,0.0,7,15.7,110,1,0,
293,Byron Leftwich,23,JAX,QB,15,13,0,0,0,,0,0,,,0.0,0.0,,,25,108,2,10,44.0,18,4.3,7.2,1.7,25,4.3,108,2,11,
294,Jermaine Lewis,29,JAX,WR,2,0,4,4,100,25.0,1,3,75.0,65,2.0,50.0,100.0,25.0,1,6,0,0,0.0,6,6.0,3.0,0.5,5,21.2,106,1,0,
295,Dedric Ward,29,2TM,WR,7,0,13,7,106,15.1,1,4,53.8,31,1.0,15.1,53.8,8.2,0,0,0,0,,,,0.0,0.0,7,15.1,106,1,0,
295,Dedric Ward,29,BAL,WR,3,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
295,Dedric Ward,29,NWE,WR,4,0,11,7,106,15.1,1,4,63.6,31,1.8,26.5,63.6,9.6,0,0,0,0,,,,0.0,0.0,7,15.1,106,1,0,
296,Drew Brees,24,SDG,QB,11,11,1,1,21,21.0,1,1,100.0,21,0.1,1.9,100.0,21.0,21,84,0,8,47.6,18,4.0,7.6,1.9,22,4.8,105,1,5,
297,Damien Anderson,24,ARI,RB,16,0,12,6,36,6.0,0,2,33.3,11,0.4,2.3,50.0,3.0,18,68,0,5,44.4,17,3.8,4.3,1.1,24,4.3,104,0,0,
298,Lorenzo Neal,33,SDG,FB,16,15,25,16,62,3.9,0,2,20.0,11,1.0,3.9,64.0,2.5,18,40,1,7,55.6,7,2.2,2.5,1.1,34,3.0,102,1,0,
299,Reuben Droughns,25,DEN,RB,15,4,12,9,87,9.7,2,7,75.0,15,0.6,5.8,75.0,7.3,6,14,0,1,16.7,12,2.3,0.9,0.4,15,6.7,101,2,0,
300,Aaron Moorehead,23,IND,WR,7,0,10,7,101,14.4,0,4,70.0,35,1.0,14.4,70.0,10.1,0,0,0,0,,,,0.0,0.0,7,14.4,101,0,1,
301,Jimmy Farris,25,ATL,WR,16,0,15,6,100,16.7,2,4,26.7,42,0.4,6.3,40.0,6.7,0,0,0,0,,,,0.0,0.0,6,16.7,100,2,0,
302,Dondre Gilliam,26,SDG,WR,5,1,8,6,95,15.8,0,5,75.0,37,1.2,19.0,75.0,11.9,0,0,0,0,,,,0.0,0.0,6,15.8,95,0,0,
303,Greg Lewis,23,PHI,WR,11,0,9,6,95,15.8,0,6,66.7,25,0.5,8.6,66.7,10.6,0,0,0,0,,,,0.0,0.0,6,15.8,95,0,0,
304,Darnell Sanders,24,CLE,TE,16,12,21,15,95,6.3,1,2,57.1,12,0.9,5.9,71.4,4.5,0,0,0,0,,,,0.0,0.0,15,6.3,95,1,1,
305,Joey Harrington,25,DET,QB,16,16,1,1,8,8.0,0,0,100.0,8,0.1,0.5,100.0,8.0,30,86,0,7,33.3,26,2.9,5.4,1.9,31,3.0,94,0,6,
306,Jonathan Carter,24,NYJ,WR,9,0,6,4,93,23.3,1,3,66.7,62,0.4,10.3,66.7,15.5,0,0,0,0,,,,0.0,0.0,4,23.3,93,1,0,
307,Brad Hoover,27,CAR,FB,16,9,20,12,72,6.0,1,3,40.0,17,0.8,4.5,60.0,3.6,6,21,0,2,83.3,5,3.5,1.3,0.4,18,5.2,93,1,1,
308,Rabih Abdullah,28,CHI,RB,15,0,9,8,55,6.9,0,3,33.3,17,0.5,3.7,88.9,6.1,18,37,0,4,27.8,10,2.1,2.5,1.2,26,3.5,92,0,0,
309,Zeron Flemister,27,WAS,TE,12,9,17,9,89,9.9,0,5,52.9,18,0.8,7.4,52.9,5.2,0,0,0,0,,,,0.0,0.0,9,9.9,89,0,1,
310,Jay Fiedler,32,MIA,QB,12,11,0,0,0,,0,0,,,0.0,0.0,,,34,88,3,14,52.9,14,2.6,7.3,2.8,34,2.6,88,3,7,
311,Andre King,30,CLE,WR,15,0,14,9,88,9.8,0,5,64.3,28,0.6,5.9,64.3,6.3,0,0,0,0,,,,0.0,0.0,9,9.8,88,0,0,
312,Larry Johnson,24,KAN,RB,6,0,3,1,2,2.0,0,0,0.0,2,0.2,0.3,33.3,0.7,20,85,1,6,45.0,15,4.3,14.2,3.3,21,4.1,87,1,0,
313,Brian Kozlowski,33,ATL,TE,16,9,27,10,87,8.7,0,7,29.6,19,0.6,5.4,37.0,3.2,0,0,0,0,,,,0.0,0.0,10,8.7,87,0,1,
314,Jon Ritchie,29,PHI,FB,16,7,26,17,86,5.1,3,8,53.8,12,1.1,5.4,65.4,3.3,1,1,0,0,0.0,1,1.0,0.1,0.1,18,4.8,87,3,0,
315,Sam Gash,34,BUF,FB,16,10,13,11,83,7.5,0,5,53.8,18,0.7,5.2,84.6,6.4,1,3,0,0,0.0,3,3.0,0.2,0.1,12,7.2,86,0,1,
316,Jabari Holloway,25,HOU,TE,15,9,10,8,84,10.5,0,2,70.0,33,0.5,5.6,80.0,8.4,0,0,0,0,,,,0.0,0.0,8,10.5,84,0,0,
317,Ki-Jana Carter,30,NOR,RB,8,0,3,1,11,11.0,0,1,33.3,11,0.1,1.4,33.3,3.7,19,72,1,4,31.6,31,3.8,9.0,2.4,20,4.2,83,1,0,
318,Trent Green,33,KAN,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,26,83,2,9,46.2,14,3.2,5.2,1.6,26,3.2,83,2,5,PB
319,Rick Mirer,33,OAK,QB,9,8,0,0,0,,0,0,,,0.0,0.0,,,20,83,1,6,30.0,20,4.2,9.2,2.2,20,4.2,83,1,4,
320,Dave Moore,34,BUF,TE,15,6,18,7,82,11.7,2,4,27.8,28,0.5,5.5,38.9,4.6,0,0,0,0,,,,0.0,0.0,7,11.7,82,2,1,
321,Chris Hope,23,PIT,DB,16,0,1,1,81,81.0,1,1,100.0,81,0.1,5.1,100.0,81.0,0,0,0,0,,,,0.0,0.0,1,81.0,81,1,0,
322,Reggie Kelly,26,CIN,TE,12,11,21,13,81,6.2,1,3,42.9,13,1.1,6.8,61.9,3.9,0,0,0,0,,,,0.0,0.0,13,6.2,81,1,0,
323,Dustin Lyman,27,CHI,TE,9,1,13,11,80,7.3,0,4,69.2,12,1.2,8.9,84.6,6.2,0,0,0,0,,,,0.0,0.0,11,7.3,80,0,0,
324,Jermaine Wiggins,28,CAR,TE,16,11,20,8,80,10.0,1,4,30.0,23,0.5,5.0,40.0,4.0,0,0,0,0,,,,0.0,0.0,8,10.0,80,1,0,
325,David Martin,24,GNB,TE,16,3,17,13,79,6.1,2,7,47.1,14,0.8,4.9,76.5,4.6,0,0,0,0,,,,0.0,0.0,13,6.1,79,2,0,
326,Bryan Johnson,25,WAS,FB,16,11,12,9,71,7.9,0,3,50.0,19,0.6,4.4,75.0,5.9,2,5,0,0,0.0,4,2.5,0.3,0.1,11,6.9,76,0,0,
327,Kevin Lockett,29,NYJ,WR,3,0,7,5,76,15.2,0,5,71.4,23,1.7,25.3,71.4,10.9,0,0,0,0,,,,0.0,0.0,5,15.2,76,0,0,
328,Derick Armstrong,24,HOU,WR,8,1,13,7,75,10.7,1,4,53.8,18,0.9,9.4,53.8,5.8,0,0,0,0,,,,0.0,0.0,7,10.7,75,1,0,
329,Marc Bulger,26,STL,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,29,75,4,7,24.1,28,2.6,5.0,1.9,29,2.6,75,4,8,PB
330,Adrian Peterson,24,CHI,RB,6,1,1,1,5,5.0,0,0,0.0,5,0.2,0.8,100.0,5.0,22,70,0,4,50.0,10,3.2,11.7,3.7,23,3.3,75,0,0,
331,Anthony Wright,27,BAL,QB,7,7,0,0,0,,0,0,,,0.0,0.0,,,28,73,0,5,32.1,17,2.6,10.4,4.0,28,2.6,73,0,9,
332,Josh Norman,23,SDG,TE,7,1,12,6,72,12.0,1,3,33.3,21,0.9,10.3,50.0,6.0,0,0,0,0,,,,0.0,0.0,6,12.0,72,1,0,
333,Jerramy Stevens,24,SEA,TE,16,3,19,6,72,12.0,0,3,21.1,26,0.4,4.5,31.6,3.8,0,0,0,0,,,,0.0,0.0,6,12.0,72,0,0,
334,Steve Bush,29,ARI,TE,16,4,17,11,71,6.5,1,4,41.2,14,0.7,4.4,64.7,4.2,0,0,0,0,,,,0.0,0.0,11,6.5,71,1,0,
335,Jesse Chatman,24,SDG,RB,16,0,5,5,54,10.8,0,1,100.0,23,0.3,3.4,100.0,10.8,8,17,0,0,25.0,6,2.1,1.1,0.5,13,5.5,71,0,0,
336,Clarence Coleman,23,BUF,WR,14,0,17,8,69,8.6,0,5,41.2,12,0.6,4.9,47.1,4.1,0,0,0,0,,,,0.0,0.0,8,8.6,69,0,0,
337,Shaun McDonald,22,STL,WR,8,1,21,10,62,6.2,0,4,33.3,13,1.3,7.8,47.6,3.0,2,7,0,1,100.0,5,3.5,0.9,0.3,12,5.8,69,0,1,
338,O.J. Santiago,29,OAK,TE,12,7,7,5,69,13.8,0,2,57.1,36,0.4,5.8,71.4,9.9,0,0,0,0,,,,0.0,0.0,5,13.8,69,0,0,
339,David Allen,25,JAX,RB,14,0,7,6,60,10.0,1,3,71.4,31,0.4,4.3,85.7,8.6,4,8,0,1,25.0,6,2.0,0.6,0.3,10,6.8,68,1,2,
340,Todd Yoder,25,TAM,TE,16,1,11,7,68,9.7,2,7,54.5,20,0.4,4.3,63.6,6.2,0,0,0,0,,,,0.0,0.0,7,9.7,68,2,0,
341,Jimmy Redmond,26,JAX,WR,12,0,7,3,67,22.3,0,3,42.9,29,0.3,5.6,42.9,9.6,0,0,0,0,,,,0.0,0.0,3,22.3,67,0,0,
342,Keith Heinrich,24,CLE,TE,7,3,9,8,64,8.0,2,5,66.7,17,1.1,9.1,88.9,7.1,0,0,0,0,,,,0.0,0.0,8,8.0,64,2,0,
343,James Hodgins,26,ARI,FB,16,8,19,14,58,4.1,2,2,47.4,9,0.9,3.6,73.7,3.1,2,6,0,1,50.0,3,3.0,0.4,0.1,16,4.0,64,2,1,
344,Tom Brady,26,NWE,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,42,63,1,11,28.6,11,1.5,3.9,2.6,42,1.5,63,1,13,AP MVP-3
345,Lamar Smith,33,NOR,RB,4,0,1,1,2,2.0,0,1,0.0,2,0.3,0.5,100.0,2.0,11,61,0,4,72.7,17,5.5,15.3,2.8,12,5.3,63,0,0,
346,Kyle Boller,22,BAL,QB,11,9,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,30,62,0,6,23.3,15,2.1,5.6,2.7,30,2.1,62,0,9,
347,Patrick Ramsey,24,WAS,QB,11,11,0,0,0,,0,0,,,0.0,0.0,,,15,62,1,3,26.7,24,4.1,5.6,1.4,15,4.1,62,1,8,
348,Alex Bannister,24,SEA,WR,16,2,12,3,61,20.3,1,3,25.0,31,0.2,3.8,25.0,5.1,0,0,0,0,,,,0.0,0.0,3,20.3,61,1,0,PB
349,Rod Smart,26,CAR,RB,16,0,3,3,11,3.7,0,1,33.3,5,0.2,0.7,100.0,3.7,20,49,0,3,30.0,6,2.5,3.1,1.3,23,2.6,60,0,2,
350,Heath Evans,25,SEA,FB,14,0,2,2,34,17.0,0,2,100.0,20,0.1,2.4,100.0,17.0,7,24,0,1,42.9,8,3.4,1.7,0.5,9,6.4,58,0,0,
351,Brian Mitchell,35,NYG,RB,16,0,5,4,38,9.5,0,1,40.0,11,0.3,2.4,80.0,7.6,4,20,1,2,50.0,18,5.0,1.3,0.3,8,7.3,58,1,5,
352,Avon Cobourne,24,DET,RB,7,0,9,4,30,7.5,0,0,22.2,13,0.6,4.3,44.4,3.3,10,27,0,1,20.0,19,2.7,3.9,1.4,14,4.1,57,0,0,
353,Erik Bickerstaff,23,DAL,RB,4,0,0,0,0,,0,0,,,0.0,0.0,,,19,56,1,3,42.1,9,2.9,14.0,4.8,19,2.9,56,1,0,
354,James Mungro,25,IND,RB,7,0,5,1,-4,-4.0,0,0,0.0,-4,0.1,-0.6,20.0,-0.8,24,60,2,5,37.5,9,2.5,8.6,3.4,25,2.2,56,2,0,
355,Visanthe Shiancoe,23,NYG,TE,16,7,23,10,56,5.6,2,4,39.1,10,0.6,3.5,43.5,2.4,0,0,0,0,,,,0.0,0.0,10,5.6,56,2,0,
356,Ryan Neufeld,28,BUF,TE,16,1,5,3,41,13.7,0,2,60.0,25,0.2,2.6,60.0,8.2,1,14,0,1,100.0,14,14.0,0.9,0.1,4,13.8,55,0,0,
357,Kendall Newson,23,MIA,WR,6,0,6,2,55,27.5,0,2,33.3,37,0.3,9.2,33.3,9.2,0,0,0,0,,,,0.0,0.0,2,27.5,55,0,1,
358,Walter Rasby,31,NOR,TE,16,7,7,6,55,9.2,0,3,85.7,17,0.4,3.4,85.7,7.9,0,0,0,0,,,,0.0,0.0,6,9.2,55,0,0,
359,Dwayne Carswell,31,DEN,TE,16,10,18,6,53,8.8,1,3,27.8,19,0.4,3.3,33.3,2.9,0,0,0,0,,,,0.0,0.0,6,8.8,53,1,0,
360,David Kircus,23,DET,WR,5,2,12,3,53,17.7,0,3,25.0,19,0.6,10.6,25.0,4.4,0,0,0,0,,,,0.0,0.0,3,17.7,53,0,0,
361,Jason McAddley,24,ARI,WR,2,0,12,4,53,13.3,0,3,33.3,25,2.0,26.5,33.3,4.4,0,0,0,0,,,,0.0,0.0,4,13.3,53,0,0,
362,Obafemi Ayanbadejo,28,MIA,RB,16,2,13,12,53,4.4,0,4,30.8,12,0.8,3.3,92.3,4.1,1,-2,0,0,0.0,-2,-2.0,-0.1,0.1,13,3.9,51,0,1,
363,Eddie Berlin,25,TEN,WR,14,0,2,1,50,50.0,1,1,50.0,50,0.1,3.6,50.0,25.0,0,0,0,0,,,,0.0,0.0,1,50.0,50,1,2,
364,Ahmad Merritt,26,CHI,WR,15,1,10,3,50,16.7,0,2,20.0,25,0.2,3.3,30.0,5.0,0,0,0,0,,,,0.0,0.0,3,16.7,50,0,1,
365,Paul Smith,25,DET,RB,7,0,6,5,45,9.0,0,3,66.7,12,0.7,6.4,83.3,7.5,2,5,0,0,0.0,3,2.5,0.7,0.3,7,7.1,50,0,0,
366,Kerry Collins,31,NYG,QB,13,13,0,0,0,,0,0,,,0.0,0.0,,,17,49,0,3,23.5,22,2.9,3.8,1.3,17,2.9,49,0,12,
367,Shawn Jefferson,34,DET,WR,7,3,11,6,46,7.7,0,2,18.2,13,0.9,6.6,54.5,4.2,1,3,0,0,0.0,3,3.0,0.4,0.1,7,7.0,49,0,0,
368,Oronde Gadsden,32,MIA,WR,6,0,9,4,48,12.0,0,4,44.4,23,0.7,8.0,44.4,5.3,0,0,0,0,,,,0.0,0.0,4,12.0,48,0,0,
369,Patrick Pass,25,NWE,FB,13,1,8,4,21,5.3,0,1,25.0,11,0.3,1.6,50.0,2.6,6,27,0,2,83.3,11,4.5,2.1,0.5,10,4.8,48,0,0,
370,Robert Royal,24,WAS,TE,6,6,11,5,48,9.6,0,3,45.5,20,0.8,8.0,45.5,4.4,0,0,0,0,,,,0.0,0.0,5,9.6,48,0,1,
371,Delvin Joyce,25,NYG,RB,16,0,5,3,7,2.3,0,0,20.0,5,0.2,0.4,60.0,1.4,11,39,0,2,36.4,8,3.5,2.4,0.7,14,3.3,46,0,1,
372,Dave Ragone,24,HOU,QB,2,2,1,1,-5,-5.0,0,0,0.0,-5,0.5,-2.5,100.0,-5.0,6,51,0,2,33.3,14,8.5,25.5,3.0,7,6.6,46,0,4,
373,Zuriel Smith,23,DAL,WR,9,0,3,3,46,15.3,0,1,33.3,32,0.3,5.1,100.0,15.3,0,0,0,0,,,,0.0,0.0,3,15.3,46,0,3,
374,Chris Cole,26,DEN,WR,11,0,8,3,36,12.0,0,2,25.0,18,0.3,3.3,37.5,4.5,2,8,0,1,50.0,8,4.0,0.7,0.2,5,8.8,44,0,1,
375,Rickey Dudley,31,TAM,TE,7,2,11,7,42,6.0,1,3,45.5,9,1.0,6.0,63.6,3.8,0,0,0,0,,,,0.0,0.0,7,6.0,42,1,0,
376,Chad Pennington,27,NYJ,QB,10,9,0,0,0,,0,0,,,0.0,0.0,,,21,42,2,6,33.3,10,2.0,4.2,2.1,21,2.0,42,2,8,
377,Doug Chapman,26,MIN,RB,4,0,1,1,8,8.0,0,1,100.0,8,0.3,2.0,100.0,8.0,15,33,0,1,26.7,6,2.2,8.3,3.8,16,2.6,41,0,0,
378,Tim Hasselbeck,25,WAS,QB,7,5,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,15,41,0,2,33.3,11,2.7,5.9,2.1,15,2.7,41,0,3,
379,Moran Norris,25,HOU,FB,16,9,10,7,40,5.7,0,1,40.0,11,0.4,2.5,70.0,4.0,0,0,0,0,,,,0.0,0.0,7,5.7,40,0,0,
380,Jake Delhomme,28,CAR,QB,16,15,0,0,0,,0,0,,,0.0,0.0,,,42,39,1,10,33.3,9,0.9,2.4,2.6,42,0.9,39,1,15,
381,Warren Sapp,31,TAM,RDT,15,15,4,4,39,9.8,2,4,100.0,18,0.3,2.6,100.0,9.8,0,0,0,0,,,,0.0,0.0,4,9.8,39,2,0,PB
382,Edell Shepherd,23,TAM,WR,2,0,6,4,38,9.5,0,2,50.0,14,2.0,19.0,66.7,6.3,0,0,0,0,,,,0.0,0.0,4,9.5,38,0,0,
383,Taylor Jacobs,22,WAS,WR,8,0,6,3,37,12.3,1,2,33.3,19,0.4,4.6,50.0,6.2,0,0,0,0,,,,0.0,0.0,3,12.3,37,1,0,
384,Tim Couch,26,CLE,QB,10,8,1,1,-3,-3.0,0,0,0.0,-3,0.1,-0.3,100.0,-3.0,11,39,1,4,36.4,17,3.5,3.9,1.1,12,3.0,36,1,6,
385,J.R. Redmond,26,OAK,RB,1,0,2,1,6,6.0,0,0,50.0,6,1.0,6.0,50.0,3.0,9,30,0,2,44.4,9,3.3,30.0,9.0,10,3.6,36,0,0,
386,Sam Aiken,23,BUF,WR,5,0,8,3,35,11.7,0,2,25.0,19,0.6,7.0,37.5,4.4,0,0,0,0,,,,0.0,0.0,3,11.7,35,0,0,
387,Chris Chandler,38,CHI,QB,8,6,0,0,0,,0,0,,,0.0,0.0,,,14,35,0,4,42.9,11,2.5,4.4,1.8,14,2.5,35,0,4,
388,Jason Dunn,30,KAN,TE,16,4,8,5,35,7.0,3,5,62.5,15,0.3,2.2,62.5,4.4,0,0,0,0,,,,0.0,0.0,5,7.0,35,3,0,
389,Willie Ponder,23,NYG,WR,4,0,11,7,35,5.0,0,1,9.1,16,1.8,8.8,63.6,3.2,0,0,0,0,,,,0.0,0.0,7,5.0,35,0,0,
390,Mike Seidman,22,CAR,TE,12,5,10,5,35,7.0,0,2,30.0,14,0.4,2.9,50.0,3.5,0,0,0,0,,,,0.0,0.0,5,7.0,35,0,0,
391,Jeb Putzier,24,DEN,TE,4,0,5,4,34,8.5,0,3,80.0,13,1.0,8.5,80.0,6.8,0,0,0,0,,,,0.0,0.0,4,8.5,34,0,0,
392,Mike McMahon,24,DET,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,5,32,0,1,60.0,12,6.4,10.7,1.7,5,6.4,32,0,1,
393,Ronald Curry,24,OAK,WR,16,2,10,5,31,6.2,0,1,40.0,16,0.3,1.9,50.0,3.1,1,0,0,0,0.0,,0.0,0.0,0.1,6,5.2,31,0,1,
394,Brad Johnson,35,TAM,QB,16,16,1,0,-2,,0,0,0.0,-2,0.0,-0.1,0.0,-2.0,25,33,0,4,28.0,13,1.3,2.1,1.6,25,1.2,31,0,6,
395,Cecil Sapp,25,DEN,RB,1,0,0,0,0,,0,0,,,0.0,0.0,,,12,31,0,1,25.0,5,2.6,31.0,12.0,12,2.6,31,0,0,
396,Musa Smith,21,BAL,RB,11,0,0,0,0,,0,0,,,0.0,0.0,,,9,31,2,2,22.2,11,3.4,2.8,0.8,9,3.4,31,2,1,
397,Jonathan Wells,24,HOU,RB,13,0,4,2,17,8.5,0,1,50.0,12,0.2,1.3,50.0,4.3,5,14,0,1,40.0,10,2.8,1.1,0.4,7,4.4,31,0,0,
398,Patrick Hape,29,DEN,TE,16,0,4,3,30,10.0,0,2,75.0,12,0.2,1.9,75.0,7.5,0,0,0,0,,,,0.0,0.0,3,10.0,30,0,0,
399,Chris Luzar,24,JAX,TE,11,1,4,3,30,10.0,0,1,50.0,21,0.3,2.7,75.0,7.5,0,0,0,0,,,,0.0,0.0,3,10.0,30,0,0,
400,John Simon,25,WAS,RB,4,0,3,3,21,7.0,0,1,66.7,12,0.8,5.3,100.0,7.0,3,9,0,0,33.3,6,3.0,2.3,0.8,6,5.0,30,0,1,
401,Charles Stackhouse,23,MIN,FB,14,2,7,6,30,5.0,0,1,28.6,10,0.4,2.1,85.7,4.3,1,0,0,0,0.0,,0.0,0.0,0.1,7,4.3,30,0,0,
402,Matt Turk,35,MIA,P,13,0,0,0,0,,0,0,,,0.0,0.0,,,3,30,0,1,33.3,23,10.0,2.3,0.2,3,10.0,30,0,0,
403,Drew Bledsoe,31,BUF,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,24,29,2,5,25.0,11,1.2,1.8,1.5,24,1.2,29,2,15,
404,Byron Chamberlain,32,WAS,TE,4,1,4,4,29,7.3,0,1,75.0,15,1.0,7.3,100.0,7.3,0,0,0,0,,,,0.0,0.0,4,7.3,29,0,0,
405,Talman Gardner,23,NOR,WR,10,1,15,3,29,9.7,0,2,13.3,11,0.3,2.9,20.0,1.9,0,0,0,0,,,,0.0,0.0,3,9.7,29,0,0,
406,Frisman Jackson,24,CLE,WR,5,0,5,2,29,14.5,0,1,40.0,19,0.4,5.8,40.0,5.8,0,0,0,0,,,,0.0,0.0,2,14.5,29,0,0,
407,Chad Mustard,26,CLE,TE,10,0,6,4,29,7.3,0,2,50.0,12,0.4,2.9,66.7,4.8,0,0,0,0,,,,0.0,0.0,4,7.3,29,0,0,
408,Kevin Swayne,28,NYJ,WR,15,0,10,2,29,14.5,1,1,10.0,27,0.1,1.9,20.0,2.9,0,0,0,0,,,,0.0,0.0,2,14.5,29,1,0,
409,Tee Martin,25,OAK,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,5,28,0,0,60.0,8,5.6,14.0,2.5,5,5.6,28,0,3,
410,Terrelle Smith,25,NOR,FB,15,10,10,6,28,4.7,0,0,0.0,8,0.4,1.9,60.0,2.8,0,0,0,0,,,,0.0,0.0,6,4.7,28,0,0,
411,Tony Banks,30,HOU,QB,7,3,0,0,0,,0,0,,,0.0,0.0,,,6,27,0,2,50.0,13,4.5,3.9,0.9,6,4.5,27,0,1,
412,Reggie Barlow,30,TAM,WR,11,0,6,3,27,9.0,1,1,33.3,13,0.3,2.5,50.0,4.5,0,0,0,0,,,,0.0,0.0,3,9.0,27,1,1,
413,Karl Hankton,33,CAR,WR,14,0,4,2,27,13.5,0,2,50.0,15,0.1,1.9,50.0,6.8,0,0,0,0,,,,0.0,0.0,2,13.5,27,0,0,
414,Hunter Goodwin,31,MIN,TE,16,5,5,4,26,6.5,0,1,40.0,12,0.3,1.6,80.0,5.2,0,0,0,0,,,,0.0,0.0,4,6.5,26,0,0,
415,Leon Johnson,29,SDG,RB,14,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,4,26,0,1,25.0,18,6.5,1.9,0.3,4,6.5,26,0,1,
416,John Avery,27,MIN,RB,6,0,4,2,24,12.0,1,2,50.0,13,0.3,4.0,50.0,6.0,1,0,0,0,0.0,,0.0,0.0,0.2,3,8.0,24,1,1,
417,Peyton Manning,27,IND,QB,16,16,1,1,-2,-2.0,0,0,0.0,-2,0.1,-0.1,100.0,-2.0,28,26,0,3,14.3,10,0.9,1.6,1.8,29,0.8,24,0,6,"PB,AP-1,AP MVP-1,AP OPoY-3"
418,Joe Davenport,27,IND,TE,16,2,8,3,23,7.7,0,3,25.0,9,0.2,1.4,37.5,2.9,0,0,0,0,,,,0.0,0.0,3,7.7,23,0,0,
419,Chris Hetherington,31,OAK,FB,14,1,4,2,23,11.5,0,1,50.0,17,0.1,1.6,50.0,5.8,0,0,0,0,,,,0.0,0.0,2,11.5,23,0,0,
420,Jesse Palmer,25,NYG,QB,6,3,0,0,0,,0,0,,,0.0,0.0,,,4,23,0,2,50.0,26,5.8,3.8,0.7,4,5.8,23,0,2,
421,Sultan McCullough,23,WAS,RB,1,0,3,3,13,4.3,0,0,0.0,8,3.0,13.0,100.0,4.3,1,9,0,0,0.0,9,9.0,9.0,1.0,4,5.5,22,0,0,
422,Marques Tuiasosopo,24,OAK,QB,4,1,0,0,0,,0,0,,,0.0,0.0,,,6,22,0,0,50.0,8,3.7,5.5,1.5,6,3.7,22,0,2,
