,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
421,Kordell Stewart,33,BAL,QB,1,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,4,24,0,2,75.0,13,6.0,24.0,4.0,4,6.0,24,0,0,
422,Mark Bruener,33,HOU,TE,16,15,4,2,22,11.0,0,1,25.0,19,0.1,1.4,50.0,5.5,0,0,0,0,,,,0.0,0.0,2,11.0,22,0,0,
423,Wesley Duke,24,DEN,TE,3,0,4,2,22,11.0,1,2,50.0,21,0.7,7.3,50.0,5.5,0,0,0,0,,,,0.0,0.0,2,11.0,22,1,0,
424,Darius Watts,24,DEN,WR,6,0,4,2,22,11.0,0,2,50.0,12,0.3,3.7,50.0,5.5,0,0,0,0,,,,0.0,0.0,2,11.0,22,0,0,
425,Steve Bush,31,SFO,TE,15,2,4,3,21,7.0,0,2,75.0,10,0.2,1.4,75.0,5.3,0,0,0,0,,,,0.0,0.0,3,7.0,21,0,0,
426,ReShard Lee,25,GNB,RB,7,1,1,1,5,5.0,0,0,0.0,5,0.1,0.7,100.0,5.0,11,16,0,1,18.2,4,1.5,2.3,1.6,12,1.8,21,0,2,
427,Roland Williams,30,STL,TE,4,3,3,3,21,7.0,0,1,66.7,12,0.8,5.3,100.0,7.0,0,0,0,0,,,,0.0,0.0,3,7.0,21,0,0,
428,Bryan Johnson,27,CHI,FB,7,6,5,5,15,3.0,0,1,40.0,7,0.7,2.1,100.0,3.0,1,5,0,0,100.0,5,5.0,0.7,0.1,6,3.3,20,0,0,
429,Gabe Reid,28,CHI,TE,16,3,6,3,20,6.7,0,2,33.3,10,0.2,1.3,50.0,3.3,0,0,0,0,,,,0.0,0.0,3,6.7,20,0,0,
430,Joe Burns,26,BUF,RB,16,0,1,1,19,19.0,1,1,100.0,19,0.1,1.2,100.0,19.0,0,0,0,0,,,,0.0,0.0,1,19.0,19,1,0,
431,Vonta Leach,24,GNB,FB,16,5,10,5,19,3.8,0,0,0.0,9,0.3,1.2,50.0,1.9,0,0,0,0,,,,0.0,0.0,5,3.8,19,0,0,
432,Marques Tuiasosopo,26,OAK,QB,1,1,0,0,0,,0,0,,,0.0,0.0,,,2,19,0,1,100.0,10,9.5,19.0,2.0,2,9.5,19,0,2,
433,Walter Williams,28,GNB,RB,2,0,2,1,19,19.0,0,1,50.0,19,0.5,9.5,50.0,9.5,0,0,0,0,,,,0.0,0.0,1,19.0,19,0,0,
434,Amos Zereoue,29,NWE,RB,3,0,1,1,5,5.0,0,0,0.0,5,0.3,1.7,100.0,5.0,7,14,0,2,28.6,12,2.0,4.7,2.3,8,2.4,19,0,0,
435,Jimmy Farris,27,WAS,WR,4,0,2,1,18,18.0,0,1,50.0,18,0.3,4.5,50.0,9.0,0,0,0,0,,,,0.0,0.0,1,18.0,18,0,0,
436,Richard Owens,25,MIN,TE,16,2,2,2,18,9.0,0,1,100.0,12,0.1,1.1,100.0,9.0,0,0,0,0,,,,0.0,0.0,2,9.0,18,0,0,
437,Jerome Pathon,30,ATL,WR,9,0,3,1,18,18.0,0,1,33.3,18,0.1,2.0,33.3,6.0,0,0,0,0,,,,0.0,0.0,1,18.0,18,0,0,
438,Tim Rattay,28,SFO,QB,4,4,0,0,0,,0,0,,,0.0,0.0,,,7,18,0,2,42.9,13,2.6,4.5,1.8,7,2.6,18,0,3,
439,Alan Ricard,28,BAL,FB,2,2,3,2,18,9.0,0,1,66.7,11,1.0,9.0,66.7,6.0,0,0,0,0,,,,0.0,0.0,2,9.0,18,0,0,
440,Cam Cleeland,30,STL,TE,9,3,6,5,17,3.4,1,3,50.0,9,0.6,1.9,83.3,2.8,0,0,0,0,,,,0.0,0.0,5,3.4,17,1,0,
441,Tim Euhus,25,BUF,TE,11,3,5,3,17,5.7,0,1,40.0,9,0.3,1.5,60.0,3.4,0,0,0,0,,,,0.0,0.0,3,5.7,17,0,0,
442,Travis Minor,26,MIA,RB,16,0,1,1,0,0.0,0,0,0.0,,0.1,0.0,100.0,0.0,5,17,0,0,0.0,9,3.4,1.1,0.3,6,2.8,17,0,0,
443,Jamel White,28,BAL,RB,5,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,6,17,0,0,0.0,5,2.8,3.4,1.2,6,2.8,17,0,0,
444,Paul Irons,22,CLE,TE,2,1,2,2,16,8.0,0,1,50.0,14,1.0,8.0,100.0,8.0,0,0,0,0,,,,0.0,0.0,2,8.0,16,0,0,
445,Todd Bouman,33,NOR,QB,16,3,0,0,0,,0,0,,,0.0,0.0,,,8,15,0,2,37.5,6,1.9,0.9,0.5,8,1.9,15,0,4,
446,Ronnie Cruz,24,KAN,RB,14,0,1,1,15,15.0,0,1,100.0,15,0.1,1.1,100.0,15.0,0,0,0,0,,,,0.0,0.0,1,15.0,15,0,0,
447,Troy Edwards,28,DET,WR,3,0,2,2,15,7.5,0,1,50.0,8,0.7,5.0,100.0,7.5,0,0,0,0,,,,0.0,0.0,2,7.5,15,0,0,
448,Cortez Hankton,24,JAX,WR,6,0,6,3,15,5.0,0,0,0.0,8,0.5,2.5,50.0,2.5,0,0,0,0,,,,0.0,0.0,3,5.0,15,0,0,
449,Brett Pierce,24,DAL,TE,10,1,3,2,15,7.5,0,1,33.3,10,0.2,1.5,66.7,5.0,0,0,0,0,,,,0.0,0.0,2,7.5,15,0,0,
450,Sage Rosenfels,27,MIA,QB,4,1,0,0,0,,0,0,,,0.0,0.0,,,6,15,0,2,33.3,12,2.5,3.8,1.5,6,2.5,15,0,1,
451,Robert Johnson,25,WAS,TE,2,0,2,1,14,14.0,0,1,50.0,14,0.5,7.0,50.0,7.0,0,0,0,0,,,,0.0,0.0,1,14.0,14,0,0,
452,Jon Kitna,33,CIN,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,2,14,0,2,100.0,11,7.0,4.7,0.7,2,7.0,14,0,0,
453,Gregg Guenther,23,TEN,TE,5,0,3,2,13,6.5,0,1,66.7,8,0.4,2.6,66.7,4.3,0,0,0,0,,,,0.0,0.0,2,6.5,13,0,0,
454,Ovie Mughelli,25,BAL,FB,13,5,6,3,13,4.3,0,0,0.0,6,0.2,1.0,50.0,2.2,0,0,0,0,,,,0.0,0.0,3,4.3,13,0,1,
455,Dominique Thompson,23,STL,WR,2,0,2,1,13,13.0,0,0,0.0,13,0.5,6.5,50.0,6.5,0,0,0,0,,,,0.0,0.0,1,13.0,13,0,0,
456,Fred Beasley,31,SFO,FB,9,7,3,2,12,6.0,0,0,0.0,6,0.2,1.3,66.7,4.0,0,0,0,0,,,,0.0,0.0,2,6.0,12,0,0,
457,Matt Cassel,23,NWE,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,6,12,0,2,50.0,9,2.0,6.0,3.0,6,2.0,12,0,2,
458,Ronald Curry,26,OAK,WR,2,0,2,2,12,6.0,0,1,50.0,8,1.0,6.0,100.0,6.0,0,0,0,0,,,,0.0,0.0,2,6.0,12,0,0,
459,Brian Griese,30,TAM,QB,6,6,0,0,0,,0,0,,,0.0,0.0,,,13,12,0,1,7.7,7,0.9,2.0,2.2,13,0.9,12,0,2,
460,Fred McCrary,33,ATL,FB,15,0,3,3,12,4.0,0,1,33.3,11,0.2,0.8,100.0,4.0,0,0,0,0,,,,0.0,0.0,3,4.0,12,0,0,
461,Richard Angulo,25,MIN,TE,2,0,1,1,11,11.0,0,1,100.0,11,0.5,5.5,100.0,11.0,0,0,0,0,,,,0.0,0.0,1,11.0,11,0,0,
462,Ken Dorsey,24,SFO,QB,3,3,0,0,0,,0,0,,,0.0,0.0,,,4,11,0,0,25.0,6,2.8,3.7,1.3,4,2.8,11,0,2,
463,Kelly Holcomb,32,BUF,QB,10,8,0,0,0,,0,0,,,0.0,0.0,,,18,11,1,5,33.3,8,0.6,1.1,1.8,18,0.6,11,1,13,
464,Glenn Martinez,24,DET,WR,5,0,7,1,11,11.0,0,0,0.0,11,0.2,2.2,14.3,1.6,0,0,0,0,,,,0.0,0.0,1,11.0,11,0,0,
465,Eddie Berlin,27,CHI,WR,5,0,4,2,9,4.5,0,0,0.0,9,0.4,1.8,50.0,2.3,0,0,0,0,,,,0.0,0.0,2,4.5,9,0,0,
466,Ryan Neufeld,30,BUF,TE,13,0,4,1,9,9.0,0,0,0.0,9,0.1,0.7,25.0,2.3,0,0,0,0,,,,0.0,0.0,1,9.0,9,0,0,
467,Ben Hartsock,25,IND,TE,7,0,2,2,8,4.0,0,1,50.0,7,0.3,1.1,100.0,4.0,0,0,0,0,,,,0.0,0.0,2,4.0,8,0,0,
468,Damien Anderson,26,ARI,RB,5,0,0,0,0,,0,0,,,0.0,0.0,,,2,7,0,0,0.0,6,3.5,1.4,0.4,2,3.5,7,0,0,
469,Antonio Brown,27,WAS,WR,7,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,2,7,0,0,0.0,4,3.5,1.0,0.3,2,3.5,7,0,2,
470,Josh Cribbs,22,CLE,WR,14,0,1,1,7,7.0,0,0,0.0,7,0.1,0.5,100.0,7.0,0,0,0,0,,,,0.0,0.0,1,7.0,7,0,4,
471,Aaron Rodgers,22,GNB,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,2,7,0,1,50.0,8,3.5,2.3,0.7,2,3.5,7,0,2,
472,Trent Smith,26,SFO,TE,5,2,8,3,7,2.3,0,0,0.0,6,0.6,1.4,37.5,0.9,0,0,0,0,,,,0.0,0.0,3,2.3,7,0,0,
473,Mike Bartrum,35,PHI,LS,16,0,2,2,6,3.0,2,2,100.0,3,0.1,0.4,100.0,3.0,0,0,0,0,,,,0.0,0.0,2,3.0,6,2,0,PB
474,Matt Kranchick,26,PIT,TE,4,1,1,1,6,6.0,0,0,0.0,6,0.3,1.5,100.0,6.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,0,0,
475,Jamie Martin,35,STL,QB,8,5,0,0,0,,0,0,,,0.0,0.0,,,9,6,0,1,11.1,9,0.7,0.8,1.1,9,0.7,6,0,2,
476,O.J. Small,23,TEN,WR,2,0,1,1,6,6.0,0,0,0.0,6,0.5,3.0,100.0,6.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,0,0,
477,Rod Smart,28,CAR,RB,12,0,0,0,0,,0,0,,,0.0,0.0,,,3,6,0,1,33.3,6,2.0,0.5,0.3,3,2.0,6,0,1,
478,Terrance Copper,23,DAL,WR,16,0,4,1,5,5.0,0,1,25.0,5,0.1,0.3,25.0,1.3,0,0,0,0,,,,0.0,0.0,1,5.0,5,0,0,
479,Dave Moore,36,TAM,TE,16,1,1,1,5,5.0,0,1,100.0,5,0.1,0.3,100.0,5.0,0,0,0,0,,,,0.0,0.0,1,5.0,5,0,0,
480,Jason Peters,23,BUF,RT,16,10,4,2,5,2.5,1,1,50.0,4,0.1,0.3,50.0,1.3,0,0,0,0,,,,0.0,0.0,2,2.5,5,1,0,
481,Musa Smith,23,BAL,RB,1,0,3,3,5,1.7,0,0,0.0,4,3.0,5.0,100.0,1.7,0,0,0,0,,,,0.0,0.0,3,1.7,5,0,0,
482,Jarrod Baxter,26,ARI,FB,8,2,3,1,4,4.0,0,0,0.0,4,0.1,0.5,33.3,1.3,0,0,0,0,,,,0.0,0.0,1,4.0,4,0,0,
483,Kris Brown,29,HOU,K,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,4,0,1,100.0,4,4.0,0.3,0.1,1,4.0,4,0,0,
484,Terence Newman,27,DAL,LCB,16,16,0,0,0,,0,0,,,0.0,0.0,,,1,4,0,0,0.0,4,4.0,0.3,0.1,1,4.0,4,0,3,
485,Moran Norris,27,HOU,FB,16,5,1,1,4,4.0,1,1,100.0,4,0.1,0.3,100.0,4.0,0,0,0,0,,,,0.0,0.0,1,4.0,4,1,0,
486,Andrew Pinnock,25,SDG,FB,12,0,0,0,0,,0,0,,,0.0,0.0,,,1,4,0,1,100.0,4,4.0,0.3,0.1,1,4.0,4,0,0,
487,Willie Ponder,25,NYG,WR,11,0,0,0,0,,0,0,,,0.0,0.0,,,1,4,0,0,0.0,4,4.0,0.4,0.1,1,4.0,4,0,1,
488,Vinny Testaverde,42,NYJ,QB,6,4,0,0,0,,0,0,,,0.0,0.0,,,7,4,2,2,28.6,2,0.6,0.7,1.2,7,0.6,4,2,8,
489,Mike Vrabel,30,NWE,RILB,16,16,3,3,4,1.3,3,3,100.0,2,0.2,0.3,100.0,1.3,0,0,0,0,,,,0.0,0.0,3,1.3,4,3,0,
490,Sean Berton,26,NYG,TE,14,0,1,1,3,3.0,0,0,0.0,3,0.1,0.2,100.0,3.0,0,0,0,0,,,,0.0,0.0,1,3.0,3,0,0,
491,Nehemiah Broughton,23,WAS,FB,4,0,0,0,0,,0,0,,,0.0,0.0,,,1,3,0,0,0.0,3,3.0,0.8,0.3,1,3.0,3,0,0,
492,Dwayne Carswell,33,DEN,TE,7,0,2,2,3,1.5,2,2,100.0,2,0.3,0.4,100.0,1.5,0,0,0,0,,,,0.0,0.0,2,1.5,3,2,0,
493,Patrick Ramsey,26,WAS,QB,4,1,0,0,0,,0,0,,,0.0,0.0,,,7,3,0,0,14.3,5,0.4,0.8,1.8,7,0.4,3,0,2,
494,Billy Volek,29,TEN,QB,6,1,0,0,0,,0,0,,,0.0,0.0,,,1,3,0,0,0.0,3,3.0,0.5,0.2,1,3.0,3,0,3,
495,Alex Holmes,24,MIA,TE,8,0,1,1,2,2.0,0,0,0.0,2,0.1,0.3,100.0,2.0,0,0,0,0,,,,0.0,0.0,1,2.0,2,0,0,
496,Shane Lechler,29,OAK,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,2,0,0,0.0,2,2.0,0.1,0.1,1,2.0,2,0,0,
497,Tom Ashworth,28,NWE,RT,14,11,1,1,1,1.0,1,1,100.0,1,0.1,0.1,100.0,1.0,0,0,0,0,,,,0.0,0.0,1,1.0,1,1,0,
498,Koy Detmer,32,PHI,QB,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,1,0,1,200.0,1,1.0,0.1,0.1,1,1.0,1,0,2,
499,John Gilmore,26,CHI,TE,16,0,4,1,1,1.0,1,1,25.0,1,0.1,0.1,25.0,0.3,0,0,0,0,,,,0.0,0.0,1,1.0,1,1,0,
500,Quinn Gray,26,JAX,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,3,1,0,1,33.3,3,0.3,1.0,3.0,3,0.3,1,0,1,
501,Will Heller,24,MIA,TE,7,0,2,1,1,1.0,1,1,50.0,1,0.1,0.1,50.0,0.5,0,0,0,0,,,,0.0,0.0,1,1.0,1,1,0,
502,Jim Sorgi,25,IND,QB,5,0,0,0,0,,0,0,,,0.0,0.0,,,12,1,0,1,16.7,6,0.1,0.2,2.4,12,0.1,1,0,1,
503,Otis Amey,24,SFO,WR,11,0,4,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,1,
504,Marques Anderson,26,DEN,DB,6,0,6,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,2,,,,0.0,0.0,0,,0,0,0,
505,Alex Bannister,26,SEA,WR,2,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
506,Darian Barnes,25,MIA,FB,9,6,4,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
507,Kevin Barry,26,GNB,T,16,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
508,Eric Beverly,31,ATL,TE,16,2,3,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
509,Jay Fiedler,34,NYJ,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.5,1,0.0,0,0,1,
510,Zeron Flemister,29,OAK,TE,12,3,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
511,Ben Graham,32,NYJ,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
512,Karl Hankton,35,CAR,WR,16,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
513,John Henderson,26,JAX,RDT,16,15,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
514,Craig Hentrich,34,TEN,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
515,Tory Humphrey,22,GNB,TE,1,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
516,Nate Jackson,26,DEN,WR,2,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
517,Brian Jennings,29,SFO,LS,16,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
518,Donnie Jones,25,MIA,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,0,
519,Jamal Jones,24,GNB,WR,2,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,1,
520,Nick Luchey,28,CIN,FB,3,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.3,1,0.0,0,0,0,
521,Sean McHugh,23,DET,FB,3,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
522,Corey McIntyre,26,CLE,FB,15,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
523,Shad Meier,27,NOR,TE,1,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
524,Itula Mili,32,SEA,TE,2,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
525,Billy Miller,28,CLE,TE,3,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
526,Chad Owens,23,JAX,WR,1,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,2,
527,Deion Sanders,38,BAL,DB,16,4,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
528,Mike Seidman,24,CAR,TE,12,1,4,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,1,
529,Justin Snow,29,IND,LS,16,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
530,Chad Stanley,29,HOU,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
531,John Tait,30,CHI,LT,15,15,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
532,Jamaar Taylor,24,NYG,WR,5,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
533,David Terrell,26,DEN,WR,1,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
534,Nate Washington,22,PIT,WR,1,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
535,Dave Zastudil,27,BAL,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
536,Jeff Blake,35,CHI,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,1,-1,0,0,0.0,-1,-1.0,-0.5,0.5,1,-1.0,-1,0,0,
537,Jeff Faine,24,CLE,C,14,14,1,1,-1,-1.0,0,0,0.0,-1,0.1,-0.1,100.0,-1.0,0,0,0,0,,,,0.0,0.0,1,-1.0,-1,0,0,
538,Doug Flutie,43,NWE,QB,5,0,0,0,0,,0,0,,,0.0,0.0,,,5,-1,0,0,0.0,2,-0.2,-0.2,1.0,5,-0.2,-1,0,2,
539,Vince Manuwai,25,JAX,LG,16,16,1,1,-1,-1.0,0,0,0.0,-1,0.1,-0.1,100.0,-1.0,0,0,0,0,,,,0.0,0.0,1,-1.0,-1,0,0,
540,Philip Rivers,24,SDG,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,1,-1,0,0,0.0,-1,-1.0,-0.5,0.5,1,-1.0,-1,0,2,
541,Tony Banks,32,HOU,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,-2,0,0,0.0,-1,-1.0,-1.0,1.0,2,-1.0,-2,0,0,
542,Todd Collins,34,KAN,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,2,-2,0,0,0.0,-1,-1.0,-2.0,2.0,2,-1.0,-2,0,0,
543,Shaun Hill,25,MIN,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,2,-2,0,0,0.0,-1,-1.0,-2.0,2.0,2,-1.0,-2,0,0,
544,Tony Romo,25,DAL,QB,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,-2,0,0,0.0,-1,-1.0,-0.1,0.1,2,-1.0,-2,0,0,
545,Eddie Drummond,25,DET,WR,12,0,0,0,0,,0,0,,,0.0,0.0,,,1,-3,0,0,0.0,-3,-3.0,-0.3,0.1,1,-3.0,-3,0,1,
546,Tim Hasselbeck,27,NYG,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,-3,0,0,0.0,-1,-1.5,-1.5,1.0,2,-1.5,-3,0,0,
547,Jeff Wilkins,33,STL,K,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,-4,0,0,0.0,-4,-4.0,-0.3,0.1,1,-4.0,-4,0,0,
548,Seneca Wallace,25,SEA,QB,7,0,0,0,0,,0,0,,,0.0,0.0,,,6,-5,0,0,0.0,,-0.8,-0.7,0.9,6,-0.8,-5,0,2,
549,Chris Weinke,33,CAR,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,8,-5,0,0,0.0,1,-0.6,-1.7,2.7,8,-0.6,-5,0,0,
550,Michael Roos,23,TEN,RT,16,16,1,1,-7,-7.0,0,0,0.0,-7,0.1,-0.4,100.0,-7.0,0,0,0,0,,,,0.0,0.0,1,-7.0,-7,0,0,
551,Rasheed Marshall,24,SFO,WR,12,0,6,1,-1,-1.0,0,0,0.0,-1,0.1,-0.1,16.7,-0.2,1,-7,0,0,0.0,-7,-7.0,-0.6,0.1,2,-4.0,-8,0,4,
552,B.J. Sander,25,GNB,P,14,0,0,0,0,,0,0,,,0.0,0.0,,,1,-11,0,0,0.0,-11,-11.0,-0.8,0.1,1,-11.0,-11,0,1,
,League Average,,,,,,,,,11.4,,,47.3,,1.5,16.9,60.5,6.9,,,,,43.0,,4.0,8.7,2.2,,7.0,,,,
