,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
274,Kenjon Barner,27,PHI,RB,13,0,11,5,42,8.4,0,3,27.3,15,0.4,3.2,45.5,3.8,27,129,2,9,51.9,19,4.8,9.9,2.1,32,5.3,171,2,0,
275,Marcedes Lewis,32,JAX,TE,10,10,30,20,169,8.5,1,9,46.7,37,2.0,16.9,66.7,5.6,0,0,0,0,,,,0.0,0.0,20,8.5,169,1,0,
276,Denard Robinson,26,JAX,WR,13,1,5,3,22,7.3,0,1,40.0,11,0.2,1.7,60.0,4.4,41,144,0,4,41.5,9,3.5,11.1,3.2,44,3.8,166,0,0,
277,Brandon Tate,29,BUF,WR,15,1,12,8,117,14.6,0,6,66.7,34,0.5,7.8,66.7,9.8,3,48,0,2,100.0,30,16.0,3.2,0.2,11,15.0,165,0,0,
278,Jameis Winston,22,TAM,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,53,165,1,13,32.1,14,3.1,10.3,3.3,53,3.1,165,1,10,
279,Ryan Tannehill,28,MIA,QB,13,13,0,0,0,,0,0,,,0.0,0.0,,,39,164,1,11,48.7,18,4.2,12.6,3.0,39,4.2,164,1,9,
280,Kerwynn Williams,25,ARI,RB,10,0,2,1,6,6.0,0,0,50.0,6,0.1,0.6,50.0,3.0,18,157,2,8,55.6,49,8.7,15.7,1.8,19,8.6,163,2,0,
281,Jalin Marshall,21,NYJ,WR,10,1,23,14,162,11.6,2,9,43.5,27,1.4,16.2,60.9,7.0,0,0,0,0,,,,0.0,0.0,14,11.6,162,2,4,
282,Terron Ward,24,ATL,RB,5,0,2,1,11,11.0,0,1,50.0,11,0.2,2.2,50.0,5.5,31,151,0,7,45.2,45,4.9,30.2,6.2,32,5.1,162,0,0,
283,Ben Koyack,23,JAX,TE,14,7,24,19,161,8.5,1,10,66.7,17,1.4,11.5,79.2,6.7,0,0,0,0,,,,0.0,0.0,19,8.5,161,1,0,
284,A.J. Derby,25,DEN,TE,6,3,20,16,160,10.0,0,7,55.0,17,2.7,26.7,80.0,8.0,0,0,0,0,,,,0.0,0.0,16,10.0,160,0,1,
285,Marquess Wilson,24,CHI,WR,3,1,16,9,160,17.8,1,8,56.3,35,3.0,53.3,56.3,10.0,0,0,0,0,,,,0.0,0.0,9,17.8,160,1,0,
286,Ameer Abdullah,23,DET,RB,2,2,5,5,57,11.4,1,4,80.0,18,2.5,28.5,100.0,11.4,18,101,0,6,61.1,24,5.6,50.5,9.0,23,6.9,158,1,0,
287,Blaine Gabbert,27,SFO,QB,6,5,1,1,-16,-16.0,0,0,0.0,-16,0.2,-2.7,100.0,-16.0,40,173,2,16,52.5,24,4.3,28.8,6.7,41,3.8,157,2,0,
288,Carson Wentz,24,PHI,QB,16,16,1,1,7,7.0,0,0,100.0,7,0.1,0.4,100.0,7.0,46,150,2,17,47.8,17,3.3,9.4,2.9,47,3.3,157,2,14,
289,Josh Ferguson,23,IND,RB,16,0,26,20,136,6.8,0,5,42.3,14,1.3,8.5,76.9,5.2,15,20,0,0,13.3,11,1.3,1.3,0.9,35,4.5,156,0,1,
290,Cameron Artis-Payne,26,CAR,RB,3,3,1,1,11,11.0,0,1,100.0,11,0.3,3.7,100.0,11.0,36,144,2,5,50.0,14,4.0,48.0,12.0,37,4.2,155,2,0,
291,Brent Celek,31,PHI,TE,16,8,19,14,155,11.1,0,8,68.4,24,0.9,9.7,73.7,8.2,0,0,0,0,,,,0.0,0.0,14,11.1,155,0,1,
292,Darren Fells,30,ARI,TE,14,7,18,14,154,11.0,1,7,61.1,37,1.0,11.0,77.8,8.6,0,0,0,0,,,,0.0,0.0,14,11.0,154,1,0,
293,Austin Seferian-Jenkins,24,2TM,TE,9,2,20,13,154,11.8,1,9,60.0,30,1.4,17.1,65.0,7.7,0,0,0,0,,,,0.0,0.0,13,11.8,154,1,0,
293,Austin Seferian-Jenkins,24,TAM,TE,2,0,3,3,44,14.7,1,2,100.0,30,1.5,22.0,100.0,14.7,0,0,0,0,,,,0.0,0.0,3,14.7,44,1,0,
293,Austin Seferian-Jenkins,24,NYJ,TE,7,2,17,10,110,11.0,0,7,52.9,19,1.4,15.7,58.8,6.5,0,0,0,0,,,,0.0,0.0,10,11.0,110,0,0,
294,Lance Dunbar,26,DAL,RB,13,0,24,16,122,7.6,0,5,41.7,16,1.2,9.4,66.7,5.1,9,31,1,3,55.6,10,3.4,2.4,0.7,25,6.1,153,1,1,
295,Cecil Shorts,29,TAM,WR,9,5,27,11,152,13.8,0,8,37.0,22,1.2,16.9,40.7,5.6,0,0,0,0,,,,0.0,0.0,11,13.8,152,0,0,
296,Danny Woodhead,31,SDG,RB,2,1,8,6,35,5.8,1,2,37.5,12,3.0,17.5,75.0,4.4,19,116,0,6,57.9,23,6.1,58.0,9.5,25,6.0,151,1,0,
297,Josh Hill,26,NOR,TE,9,8,22,15,149,9.9,1,6,40.9,35,1.7,16.6,68.2,6.8,0,0,0,0,,,,0.0,0.0,15,9.9,149,1,0,
298,Bennie Fowler,25,DEN,WR,13,0,24,11,145,13.2,2,5,29.2,76,0.8,11.2,45.8,6.0,0,0,0,0,,,,0.0,0.0,11,13.2,145,2,0,
299,Freddie Martino,25,TAM,WR,13,0,11,8,142,17.8,1,5,54.5,43,0.6,10.9,72.7,12.9,0,0,0,0,,,,0.0,0.0,8,17.8,142,1,0,
300,Walt Powell,25,BUF,WR,9,2,25,14,142,10.1,0,7,40.0,35,1.6,15.8,56.0,5.7,0,0,0,0,,,,0.0,0.0,14,10.1,142,0,0,
301,Jeff Heuerman,24,DEN,TE,12,2,17,9,141,15.7,0,7,47.1,31,0.8,11.8,52.9,8.3,0,0,0,0,,,,0.0,0.0,9,15.7,141,0,0,
302,Tanner McEvoy,23,SEA,TE,14,0,11,9,140,15.6,2,7,72.7,42,0.6,10.0,81.8,12.7,0,0,0,0,,,,0.0,0.0,9,15.6,140,2,0,
303,Akeem Hunt,23,HOU,RB,8,0,4,3,29,9.7,0,1,25.0,24,0.4,3.6,75.0,7.3,20,109,0,5,50.0,19,5.5,13.6,2.5,23,6.0,138,0,2,
304,Alex Smith,32,KAN,QB,15,15,1,1,3,3.0,0,0,0.0,3,0.1,0.2,100.0,3.0,48,134,5,11,27.1,24,2.8,8.9,3.2,49,2.8,137,5,7,PB
305,Ed Dickson,29,CAR,TE,16,8,19,10,134,13.4,1,7,47.4,28,0.6,8.4,52.6,7.1,0,0,0,0,,,,0.0,0.0,10,13.4,134,1,0,
306,Arian Foster,30,MIA,RB,4,2,10,6,78,13.0,0,2,20.0,50,1.5,19.5,60.0,7.8,22,55,0,3,27.3,9,2.5,13.8,5.5,28,4.8,133,0,1,
307,Chris Harper,23,SFO,WR,9,2,21,13,133,10.2,0,6,42.9,19,1.4,14.8,61.9,6.3,0,0,0,0,,,,0.0,0.0,13,10.2,133,0,0,
308,Jeff Janis,25,GNB,WR,16,1,19,11,93,8.5,1,4,52.6,25,0.7,5.8,57.9,4.9,2,38,1,2,100.0,19,19.0,2.4,0.1,13,10.1,131,2,0,
309,Jaelen Strong,22,HOU,WR,8,2,24,14,131,9.4,0,4,37.5,36,1.8,16.4,58.3,5.5,0,0,0,0,,,,0.0,0.0,14,9.4,131,0,0,
310,Ryan Fitzpatrick,34,NYJ,QB,14,11,0,0,0,,0,0,,,0.0,0.0,,,33,130,0,7,51.5,14,3.9,9.3,2.4,33,3.9,130,0,9,
311,Lucky Whitehead,24,DAL,WR,15,1,3,3,48,16.0,0,2,100.0,35,0.2,3.2,100.0,16.0,10,82,0,4,60.0,26,8.2,5.5,0.7,13,10.0,130,0,3,
312,Luke Willson,26,SEA,TE,11,6,21,15,129,8.6,2,7,52.4,19,1.4,11.7,71.4,6.1,0,0,0,0,,,,0.0,0.0,15,8.6,129,2,0,
313,Josh Huff,25,2TM,WR,10,2,23,16,113,7.1,1,6,43.5,17,1.6,11.3,69.6,4.9,4,15,0,1,50.0,10,3.8,1.5,0.4,20,6.4,128,1,0,
313,Josh Huff,25,PHI,WR,7,2,17,13,72,5.5,1,4,41.2,14,1.9,10.3,76.5,4.2,3,10,0,1,33.3,10,3.3,1.4,0.4,16,5.1,82,1,0,
313,Josh Huff,25,TAM,WR,3,0,6,3,41,13.7,0,2,50.0,17,1.0,13.7,50.0,6.8,1,5,0,0,100.0,5,5.0,1.7,0.3,4,11.5,46,0,0,
314,Seth Devalve,23,CLE,TE,12,2,12,10,127,12.7,2,6,75.0,25,0.8,10.6,83.3,10.6,0,0,0,0,,,,0.0,0.0,10,12.7,127,2,0,
315,Andre Holmes,28,OAK,WR,16,2,25,14,126,9.0,3,9,48.0,23,0.9,7.9,56.0,5.0,0,0,0,0,,,,0.0,0.0,14,9.0,126,3,0,
316,Paul Turner,23,PHI,WR,4,2,14,9,126,14.0,0,6,50.0,41,2.3,31.5,64.3,9.0,0,0,0,0,,,,0.0,0.0,9,14.0,126,0,0,
317,Daniel Brown,24,CHI,WR,6,3,20,16,124,7.8,1,8,70.0,12,2.7,20.7,80.0,6.2,0,0,0,0,,,,0.0,0.0,16,7.8,124,1,0,
318,Antone Smith,31,TAM,RB,3,0,9,6,77,12.8,0,2,44.4,30,2.0,25.7,66.7,8.6,10,47,0,2,60.0,8,4.7,15.7,3.3,16,7.8,124,0,2,
319,Orleans Darkwa,24,NYG,RB,10,2,4,2,12,6.0,0,0,25.0,9,0.2,1.2,50.0,3.0,30,111,2,7,40.0,17,3.7,11.1,3.0,32,3.8,123,2,0,
320,Demetrius Harris,25,KAN,WR,16,11,31,17,123,7.2,1,8,41.9,13,1.1,7.7,54.8,4.0,0,0,0,0,,,,0.0,0.0,17,7.2,123,1,1,
321,Jerell Adams,24,NYG,TE,13,2,21,16,122,7.6,1,8,57.1,14,1.2,9.4,76.2,5.8,0,0,0,0,,,,0.0,0.0,16,7.6,122,1,1,
322,Xavier Grimble,24,PIT,TE,13,2,21,11,118,10.7,2,8,38.1,20,0.8,9.1,52.4,5.6,0,0,0,0,,,,0.0,0.0,11,10.7,118,2,0,
323,Brock Osweiler,26,HOU,QB,15,14,1,1,-14,-14.0,0,0,0.0,-6,0.1,-0.9,100.0,-14.0,30,131,2,14,50.0,21,4.4,8.7,2.0,31,3.8,117,2,5,
324,Matt Ryan,31,ATL,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,35,117,0,13,42.9,18,3.3,7.3,2.2,35,3.3,117,0,4,"PB,AP-1,AP MVP-1,AP OPoY-1"
325,Arrelious Benn,28,JAX,WR,15,0,10,5,116,23.2,1,3,40.0,51,0.3,7.7,50.0,11.6,0,0,0,0,,,,0.0,0.0,5,23.2,116,1,0,
326,Nick O'Leary,24,BUF,RB,16,7,14,9,114,12.7,0,5,50.0,28,0.6,7.1,64.3,8.1,0,0,0,0,,,,0.0,0.0,9,12.7,114,0,0,
327,Neal Sterling,24,JAX,WR,10,1,16,12,110,9.2,0,6,56.3,17,1.2,11.0,75.0,6.9,0,0,0,0,,,,0.0,0.0,12,9.2,110,0,0,
328,John Kuhn,34,NOR,FB,16,3,20,16,70,4.4,1,5,40.0,11,1.0,4.4,80.0,3.5,18,37,4,12,66.7,4,2.1,2.3,1.1,34,3.1,107,5,0,
329,Pharoh Cooper,21,LAR,WR,10,3,20,14,106,7.6,0,5,25.0,23,1.4,10.6,70.0,5.3,0,0,0,0,,,,0.0,0.0,14,7.6,106,0,0,
330,Kevin Hogan,24,CLE,QB,4,0,0,0,0,,0,0,,,0.0,0.0,,,8,105,1,5,75.0,28,13.1,26.3,2.0,8,13.1,105,1,0,
331,Darren McFadden,29,DAL,RB,3,1,5,3,17,5.7,0,1,40.0,11,1.0,5.7,60.0,3.4,24,87,0,5,45.8,24,3.6,29.0,8.0,27,3.9,104,0,0,
332,James Wright,25,CIN,WR,13,2,19,13,106,8.2,0,7,42.1,15,1.0,8.2,68.4,5.6,2,-6,0,1,50.0,2,-3.0,-0.5,0.2,15,6.7,100,0,0,
333,Braxton Miller,24,HOU,WR,10,6,28,15,99,6.6,1,6,25.0,12,1.5,9.9,53.6,3.5,3,0,0,0,0.0,,0.0,0.0,0.3,18,5.5,99,1,0,
334,Roger Lewis,23,NYG,WR,13,1,19,7,97,13.9,2,4,31.6,30,0.5,7.5,36.8,5.1,0,0,0,0,,,,0.0,0.0,7,13.9,97,2,0,
335,Kirk Cousins,28,WAS,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,34,96,4,14,44.1,19,2.8,6.0,2.1,34,2.8,96,4,9,PB
336,Chris Johnson,31,ARI,RB,4,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,25,95,1,5,44.0,18,3.8,23.8,6.3,25,3.8,95,1,0,
337,Jonathan Williams,22,BUF,RB,11,0,2,1,0,0.0,0,0,0.0,,0.1,0.0,50.0,0.0,27,94,1,6,40.7,20,3.5,8.5,2.5,28,3.4,94,1,2,
338,Stephen Anderson,23,HOU,TE,13,0,16,11,93,8.5,1,6,56.3,14,0.8,7.2,68.8,5.8,0,0,0,0,,,,0.0,0.0,11,8.5,93,1,0,
339,T.J. Jones,24,DET,WR,3,0,14,5,93,18.6,0,2,35.7,36,1.7,31.0,35.7,6.6,0,0,0,0,,,,0.0,0.0,5,18.6,93,0,0,
340,Larry Donnell,28,NYG,TE,14,6,22,15,92,6.1,1,3,45.5,15,1.1,6.6,68.2,4.2,0,0,0,0,,,,0.0,0.0,15,6.1,92,1,1,
341,Tyler Kroft,24,CIN,TE,14,11,12,10,92,9.2,0,3,58.3,21,0.7,6.6,83.3,7.7,0,0,0,0,,,,0.0,0.0,10,9.2,92,0,0,
342,Fitzgerald Toussaint,26,PIT,RB,16,0,3,3,33,11.0,0,2,100.0,15,0.2,2.1,100.0,11.0,14,58,0,2,35.7,16,4.1,3.6,0.9,17,5.4,91,0,0,
343,Greg Salas,28,BUF,WR,2,1,6,4,89,22.3,1,3,50.0,71,2.0,44.5,66.7,14.8,0,0,0,0,,,,0.0,0.0,4,22.3,89,1,0,
344,Aaron Burbridge,23,SFO,WR,16,3,16,7,88,12.6,0,5,37.5,24,0.4,5.5,43.8,5.5,0,0,0,0,,,,0.0,0.0,7,12.6,88,0,1,
345,Reggie Bush,31,BUF,RB,13,0,10,7,90,12.9,0,6,70.0,25,0.5,6.9,70.0,9.0,12,-3,1,3,41.7,5,-0.3,-0.2,0.9,19,4.6,87,1,1,
346,Tommylee Lewis,24,NOR,WR,12,1,11,7,76,10.9,0,4,45.5,26,0.6,6.3,63.6,6.9,3,11,0,1,33.3,7,3.7,0.9,0.3,10,8.7,87,0,2,
347,Bryce Treggs,22,PHI,WR,9,1,12,3,80,26.7,0,3,25.0,58,0.3,8.9,25.0,6.7,2,7,0,2,100.0,4,3.5,0.8,0.2,5,17.4,87,0,0,
348,Derek Watt,24,SDG,FB,16,2,4,4,83,20.8,0,2,100.0,53,0.3,5.2,100.0,20.8,2,4,0,2,100.0,2,2.0,0.3,0.1,6,14.5,87,0,0,
349,Andre Williams,24,SDG,RB,1,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,18,87,0,6,72.2,14,4.8,87.0,18.0,18,4.8,87,0,0,
350,Blake Bell,25,SFO,TE,13,0,9,4,85,21.3,0,2,33.3,45,0.3,6.5,44.4,9.4,0,0,0,0,,,,0.0,0.0,4,21.3,85,0,0,
351,Malcolm Brown,23,LAR,RB,16,0,3,3,46,15.3,0,2,100.0,26,0.2,2.9,100.0,15.3,18,39,0,1,22.2,10,2.2,2.4,1.1,21,4.0,85,0,1,
352,Tyler Higbee,23,LAR,TE,16,7,29,11,85,7.7,1,3,10.3,31,0.7,5.3,37.9,2.9,0,0,0,0,,,,0.0,0.0,11,7.7,85,1,0,
353,Andre Johnson,35,TEN,WR,8,4,22,9,85,9.4,2,4,36.4,20,1.1,10.6,40.9,3.9,0,0,0,0,,,,0.0,0.0,9,9.4,85,2,0,
354,Darren Waller,24,BAL,WR,12,3,17,10,85,8.5,2,7,41.2,15,0.8,7.1,58.8,5.0,0,0,0,0,,,,0.0,0.0,10,8.5,85,2,0,
355,Jacoby Brissett,24,NWE,QB,3,2,0,0,0,,0,0,,,0.0,0.0,,,16,83,1,5,43.8,27,5.2,27.7,5.3,16,5.2,83,1,3,
356,Anthony Fasano,32,TEN,TE,16,10,13,8,83,10.4,2,6,46.2,17,0.5,5.2,61.5,6.4,0,0,0,0,,,,0.0,0.0,8,10.4,83,2,0,
357,Brittan Golden,28,ARI,WR,12,1,14,8,82,10.3,1,4,35.7,22,0.7,6.8,57.1,5.9,0,0,0,0,,,,0.0,0.0,8,10.3,82,1,1,
358,Mack Brown,25,WAS,DB,9,0,1,1,-2,-2.0,0,0,0.0,-2,0.1,-0.2,100.0,-2.0,8,82,1,1,37.5,61,10.3,9.1,0.9,9,8.9,80,1,0,
359,David Johnson,29,PIT,TE,16,5,11,7,80,11.4,0,5,54.5,26,0.4,5.0,63.6,7.3,0,0,0,0,,,,0.0,0.0,7,11.4,80,0,0,
360,Adrian Peterson,31,MIN,RB,3,3,6,3,8,2.7,0,0,0.0,7,1.0,2.7,50.0,1.3,37,72,0,3,35.1,13,1.9,24.0,12.3,40,2.0,80,0,1,
361,Rashard Higgins,22,CLE,WR,16,0,12,6,77,12.8,0,5,41.7,19,0.4,4.8,50.0,6.4,0,0,0,0,,,,0.0,0.0,6,12.8,77,0,0,
362,Johnny Holton,26,OAK,WR,15,0,3,2,34,17.0,0,2,66.7,30,0.1,2.3,66.7,11.3,6,43,0,2,33.3,29,7.2,2.9,0.4,8,9.6,77,0,1,
363,Andy Janovich,23,DEN,RB,11,5,7,5,44,8.8,0,4,57.1,13,0.5,4.0,71.4,6.3,4,33,1,2,100.0,28,8.3,3.0,0.4,9,8.6,77,1,0,
364,Ryan Grant,26,WAS,WR,16,1,19,9,76,8.4,0,6,42.1,17,0.6,4.8,47.4,4.0,0,0,0,0,,,,0.0,0.0,9,8.4,76,0,0,
365,Cody Latimer,24,DEN,WR,12,1,15,8,76,9.5,0,6,53.3,16,0.7,6.3,53.3,5.1,0,0,0,0,,,,0.0,0.0,8,9.5,76,0,0,
366,Mike Davis,23,SFO,RB,8,1,5,3,25,8.3,0,0,60.0,10,0.4,3.1,60.0,5.0,19,50,1,4,47.4,8,2.6,6.3,2.4,22,3.4,75,1,1,
367,Wendall Williams,26,HOU,WR,3,0,7,4,75,18.8,0,3,42.9,32,1.3,25.0,57.1,10.7,0,0,0,0,,,,0.0,0.0,4,18.8,75,0,0,
368,Byron Marshall,22,PHI,RB,3,0,5,3,10,3.3,0,1,20.0,7,1.0,3.3,60.0,2.0,19,64,0,6,42.1,12,3.4,21.3,6.3,22,3.4,74,0,0,
369,Marcel Reece,31,SEA,RB,4,0,5,5,73,14.6,0,2,100.0,31,1.3,18.3,100.0,14.6,2,0,0,0,0.0,,0.0,0.0,0.5,7,10.4,73,0,0,
370,Michael Campanaro,25,BAL,WR,3,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,3,72,0,3,100.0,39,24.0,24.0,1.0,3,24.0,72,0,0,
371,John Phillips,29,2TM,TE,16,7,15,10,72,7.2,1,4,53.3,16,0.6,4.5,66.7,4.8,0,0,0,0,,,,0.0,0.0,10,7.2,72,1,0,
371,John Phillips,29,DEN,TE,8,3,8,5,40,8.0,1,3,50.0,16,0.6,5.0,62.5,5.0,0,0,0,0,,,,0.0,0.0,5,8.0,40,1,0,
371,John Phillips,29,NOR,TE,8,4,7,5,32,6.4,0,1,57.1,10,0.6,4.0,71.4,4.6,0,0,0,0,,,,0.0,0.0,5,6.4,32,0,0,
372,Alex Erickson,24,CIN,WR,16,0,8,6,71,11.8,0,3,62.5,20,0.4,4.4,75.0,8.9,0,0,0,0,,,,0.0,0.0,6,11.8,71,0,3,
373,Crockett Gillmore,25,BAL,TE,7,5,14,8,71,8.9,1,5,50.0,22,1.1,10.1,57.1,5.1,0,0,0,0,,,,0.0,0.0,8,8.9,71,1,0,
374,Derek Carr,25,OAK,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,39,70,0,5,30.8,13,1.8,4.7,2.6,39,1.8,70,0,5,"PB,AP MVP-3,AP OPoY-6"
375,Jerome Felton,30,BUF,RB,15,4,9,6,57,9.5,0,4,55.6,22,0.4,3.8,66.7,6.3,8,13,0,5,62.5,6,1.6,0.9,0.5,14,5.0,70,0,0,
376,Keith Mumphery,24,HOU,WR,11,3,12,10,69,6.9,0,2,41.7,11,0.9,6.3,83.3,5.8,0,0,0,0,,,,0.0,0.0,10,6.9,69,0,0,
377,Geoff Swaim,23,DAL,TE,9,6,8,6,69,11.5,0,4,50.0,28,0.7,7.7,75.0,8.6,0,0,0,0,,,,0.0,0.0,6,11.5,69,0,0,
378,C.J. Spiller,29,2TM,RB,6,0,13,6,50,8.3,1,2,30.8,24,1.0,8.3,46.2,3.8,6,18,0,2,50.0,13,3.0,3.0,1.0,12,5.7,68,1,1,
378,C.J. Spiller,29,SEA,RB,2,0,9,5,43,8.6,1,2,33.3,24,2.5,21.5,55.6,4.8,3,9,0,0,0.0,13,3.0,4.5,1.5,8,6.5,52,1,1,
378,C.J. Spiller,29,NYJ,RB,4,0,4,1,7,7.0,0,0,25.0,7,0.3,1.8,25.0,1.8,3,9,0,2,100.0,4,3.0,2.3,0.8,4,4.0,16,0,0,
379,Jarius Wright,27,MIN,WR,8,1,14,11,67,6.1,1,5,57.1,11,1.4,8.4,78.6,4.8,0,0,0,0,,,,0.0,0.0,11,6.1,67,1,0,
380,Josh Doctson,24,WAS,WR,2,0,6,2,66,33.0,0,1,33.3,57,1.0,33.0,33.3,11.0,0,0,0,0,,,,0.0,0.0,2,33.0,66,0,0,
381,Maurice Harris,24,WAS,WR,10,0,12,8,66,8.3,0,4,50.0,15,0.8,6.6,66.7,5.5,0,0,0,0,,,,0.0,0.0,8,8.3,66,0,1,
382,Chris Moore,23,BAL,WR,15,0,16,7,46,6.6,0,2,31.3,13,0.5,3.1,43.8,2.9,3,19,0,1,66.7,10,6.3,1.3,0.2,10,6.5,65,0,1,
383,Tom Brady,39,NWE,QB,12,12,0,0,0,,0,0,,,0.0,0.0,,,28,64,0,11,42.9,15,2.3,5.3,2.3,28,2.3,64,0,5,"PB,AP-2,AP MVP-2,AP OPoY-4"
384,De'Anthony Thomas,23,KAN,RB,12,0,9,7,35,5.0,0,2,33.3,15,0.6,2.9,77.8,3.9,4,29,0,1,50.0,23,7.3,2.4,0.3,11,5.8,64,0,0,
385,Keenan Allen,24,SDG,WR,1,1,7,6,63,10.5,0,6,85.7,15,6.0,63.0,85.7,9.0,0,0,0,0,,,,0.0,0.0,6,10.5,63,0,0,
386,Brandon Bostick,27,NYJ,TE,16,7,11,8,63,7.9,0,2,54.5,14,0.5,3.9,72.7,5.7,0,0,0,0,,,,0.0,0.0,8,7.9,63,0,0,
387,Phillip Supernaw,26,TEN,TE,15,2,5,4,62,15.5,0,3,80.0,30,0.3,4.1,80.0,12.4,0,0,0,0,,,,0.0,0.0,4,15.5,62,0,0,
388,Dominique Jones,29,MIA,TE,9,2,10,7,61,8.7,1,3,60.0,24,0.8,6.8,70.0,6.1,0,0,0,0,,,,0.0,0.0,7,8.7,61,1,0,
389,Jordan Cameron,28,MIA,TE,3,3,11,8,60,7.5,1,3,54.5,13,2.7,20.0,72.7,5.5,0,0,0,0,,,,0.0,0.0,8,7.5,60,1,0,
390,Jace Amaro,24,TEN,TE,3,0,4,3,59,19.7,0,2,50.0,26,1.0,19.7,75.0,14.8,0,0,0,0,,,,0.0,0.0,3,19.7,59,0,0,
391,Brandon Myers,31,TAM,TE,16,9,14,7,59,8.4,1,4,42.9,12,0.4,3.7,50.0,4.2,0,0,0,0,,,,0.0,0.0,7,8.4,59,1,0,
392,Jordan Todman,26,IND,RB,16,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,9,59,0,3,55.6,19,6.6,3.7,0.6,9,6.6,59,0,0,
393,Nick Williams,26,ATL,WR,2,0,7,5,59,11.8,0,5,71.4,19,2.5,29.5,71.4,8.4,0,0,0,0,,,,0.0,0.0,5,11.8,59,0,0,
394,Sam Bradford,29,MIN,QB,15,15,1,1,5,5.0,0,0,100.0,5,0.1,0.3,100.0,5.0,20,53,0,3,25.0,24,2.7,3.5,1.3,21,2.8,58,0,10,
395,Rhett Ellison,28,MIN,TE,15,6,14,9,57,6.3,0,2,28.6,21,0.6,3.8,64.3,4.1,1,1,1,1,100.0,1,1.0,0.1,0.1,10,5.8,58,1,0,
396,Joe Flacco,31,BAL,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,21,58,2,6,33.3,16,2.8,3.6,1.3,21,2.8,58,2,5,
397,Trevor Siemian,25,DEN,QB,14,14,0,0,0,,0,0,,,0.0,0.0,,,28,57,0,6,39.3,14,2.0,4.1,2.0,28,2.0,57,0,4,
398,Jamaal Charles,30,KAN,RB,3,0,3,2,14,7.0,0,1,33.3,16,0.7,4.7,66.7,4.7,12,40,1,3,41.7,17,3.3,13.3,4.0,14,3.9,54,1,0,
399,Knile Davis,25,2TM,RB,11,0,7,5,25,5.0,0,2,28.6,11,0.5,2.3,71.4,3.6,18,28,0,0,16.7,6,1.6,2.5,1.6,23,2.3,53,0,0,
399,Knile Davis,25,GNB,RB,2,0,2,2,4,2.0,0,1,50.0,10,1.0,2.0,100.0,2.0,5,5,0,0,0.0,4,1.0,2.5,2.5,7,1.3,9,0,0,
399,Knile Davis,25,KAN,RB,9,0,5,3,21,7.0,0,1,20.0,11,0.3,2.3,60.0,4.2,13,23,0,0,23.1,6,1.8,2.6,1.4,16,2.8,44,0,0,
400,Patrick DiMarco,27,ATL,RB,16,8,10,7,52,7.4,1,3,30.0,18,0.4,3.3,70.0,5.2,0,0,0,0,,,,0.0,0.0,7,7.4,52,1,0,
401,Case Keenum,28,LAR,QB,10,9,0,0,0,,0,0,,,0.0,0.0,,,20,51,1,8,45.0,13,2.6,5.1,2.0,20,2.6,51,1,5,
402,Markus Wheaton,25,PIT,WR,3,2,9,4,51,12.8,1,2,33.3,30,1.3,17.0,44.4,5.7,0,0,0,0,,,,0.0,0.0,4,12.8,51,1,0,
403,Tavarres King,26,NYG,WR,7,0,4,2,50,25.0,0,1,25.0,44,0.3,7.1,50.0,12.5,0,0,0,0,,,,0.0,0.0,2,25.0,50,0,0,
404,Ifeanyi Momah,27,ARI,WR,5,1,4,2,50,25.0,0,2,50.0,27,0.4,10.0,50.0,12.5,0,0,0,0,,,,0.0,0.0,2,25.0,50,0,0,
405,Javorius Allen,25,BAL,RB,8,0,4,3,15,5.0,0,2,50.0,8,0.4,1.9,75.0,3.8,9,34,0,0,55.6,7,3.8,4.3,1.1,12,4.1,49,0,0,
406,Troymaine Pope,23,2TM,RB,4,0,2,1,5,5.0,0,0,50.0,5,0.3,1.3,50.0,2.5,12,44,0,3,33.3,18,3.7,11.0,3.0,13,3.8,49,0,0,
406,Troymaine Pope,23,NYJ,RB,1,0,0,0,0,,0,0,,,0.0,0.0,,,1,1,0,0,0.0,1,1.0,1.0,1.0,1,1.0,1,0,0,
406,Troymaine Pope,23,SEA,RB,3,0,2,1,5,5.0,0,0,50.0,5,0.3,1.7,50.0,2.5,11,43,0,3,36.4,18,3.9,14.3,3.7,12,4.0,48,0,0,
407,Brandon Wilds,23,NYJ,RB,4,0,2,2,20,10.0,0,1,50.0,12,0.5,5.0,100.0,10.0,10,27,0,1,30.0,6,2.7,6.8,2.5,12,3.9,47,0,0,
